SMILES,Dock,QED,SA
O=C(c1ccc(NC2CCCC2)c(S(=O)(=O)N2CCc3ccccc3C2)c1)N1CCCC1,-10.9000,0.7423,5.3701
O=C(Cc1cccc2ccccc12)N1CC[C@]2(OCCOC2)c2ccccc21,-10.7000,0.6799,4.0729
CC(=O)Nc1ccc(S(=O)(=O)Nc2ccc3c(c2)C(=O)Nc2ccccc23)cc1,-10.3000,0.4504,5.5123
O=C(Nc1nc2ccc3c(c2c(=O)[nH]1)CCCC3)c1ccc(CN2CCOCC2)cc1,-10.1000,0.6804,5.0274
Cc1ccccc1N1C(=O)N(Cc2cccc3ccccc23)C[C@H]2C[C@H](O)C[C@@H]12,-10.0000,0.7072,4.7874
CC(C)C(=O)/C(C#N)=c1/s/c(=C\c2cn(-c3ccccc3)nc2Cl)c(=O)c2ccccc12,-9.8000,0.4645,5.7042
Cc1ccc([C@H](C)NC(=O)N2CC[C@@H](C(N)=O)c3ccccc32)cc1Cl,-9.7000,0.8581,3.7085
Cc1ccc(-c2ncco2)cc1NC(=O)N[C@@H](C)c1ccc2c(c1)OCO2,-9.7000,0.7214,5.4077
C[C@H]1Cc2ccccc2N1C(=O)c1ccc(N2CCCCCC2)cc1,-9.5000,0.7974,3.4424
CC[C@@H]1CCCCN1S(=O)(=O)c1cc(C(=O)Nc2nc(C)cs2)c(C)cc1C,-9.5000,0.7817,4.8949
O=c1oc2c(-c3ccc(Cl)cc3)nn(-c3cccc(Cl)c3)c2nc1O,-9.5000,0.5725,5.0298
CC[C@H]1C[C@](NC(=O)OCc2ccccc2)(c2cccc(C(=O)[O-])c2)CC1=O,-9.5000,0.8309,4.4144
Cc1cccc(NC(=O)Nc2ccccc2NC(=O)[C@@H]2CCS(=O)(=O)C2)c1,-9.4000,0.7499,4.2776
Cc1sc2nc(-c3ccnc(N)n3)cnc2c1-c1ccccc1,-9.3000,0.6092,4.6411
CC[C@H](c1cc2ccccc2o1)N(C)C(=O)Cn1nc(C)c2cc(C)ccc21,-9.3000,0.4927,5.6275
Cc1cn(-c2ccccc2)nc1NC(=O)CCc1c(F)cccc1Cl,-9.2000,0.7281,4.8482
Cc1ccn2c(C[C@H](NC(=O)c3ccco3)C(F)(F)F)cc(-n3cccc3)c2n1,-9.2000,0.5502,5.5768
C[C@@H](c1cc2ccccc2o1)N(C)S(=O)(=O)C[C@@H]1CCC[NH+]1Cc1ccccc1,-9.2000,0.6479,4.9975
COc1ccc(NC(=O)CSc2nc3c(c(=O)[nH]2)C(=O)c2ccccc2C3=O)cc1,-9.1000,0.3749,5.672
O=C(Nc1ccccc1)Nc1cccn1-c1nnnn1C1CCCCCC1,-9.1000,0.6839,5.3103
COc1ccc(Cc2nnc(/N=C(\[O-])C3=Cc4ccccc4OC3)o2)cc1,-9.1000,0.5115,4.8795
Cc1sc2nc(SCC(=O)N3CCc4ccccc43)n(C)c(=O)c2c1C,-9.1000,0.5128,4.3558
C[C@@H]1NC(=O)C[C@@H]1C(=O)N1CCN(S(=O)(=O)c2ccc3ncccc3c2)CC1,-9.0000,0.8102,4.6399
C[C@H]([NH2+]C1(CNC(=O)N2CCOCC2)CCCC1)c1ccc(Cc2ccccc2)cc1,-9.0000,0.7196,4.9142
O=C(Nc1n[nH]c(-c2ccco2)n1)c1cccnc1-c1ccccc1,-9.0000,0.5974,5.1962
COc1ccccc1NC(=O)CC1=C(C)Nc2nnnn2[C@H]1c1cccc(Cl)c1,-9.0000,0.6663,5.9807
