SMILES,Dock,QED,SA
O=C(NC1CCCCC1)c1ccccc1CN1CC(=O)N(c2ccccc2)CC1,-10.2000,0.8473,4.4482
Cn1cc(C(=O)N2N=C(c3ccc(Cl)cc3)C[C@]23CCc2ccccc23)cn1,-9.9000,0.6591,4.5143
Cn1cc(C(=O)N2CCCC2)c(S(=O)(=O)N2CCN(c3cccc(Cl)c3)CC2)n1,-9.7000,0.7286,4.398
O=C(COc1ccc(-c2nnc(-c3ccccn3)o2)NC1CC1)c2cc(F)ccc2C1=O,-9.6000,0.6571,5.3663
Cc1ccc2c(c1)O[C@H](C)CN2C(=O)c1nc(-c2ccccc2)oc1C,-9.6000,0.6893,4.147
Cc1cccc(C(=O)Nc2nnc([C@@H]3CC(=O)N(c4cccc(Cl)c4)C3)s2)c1,-9.6000,0.6938,5.4009
O=C(Nc1ccc(F)c(F)c1)c1cccc(S(=O)(=O)Nc2cccc(F)c2)c1,-9.5000,0.6683,5.1499
O=C(Cn1c2ccccc2c(=O)c2ccccc21)Nc1ccc(F)cc1F,-9.5000,0.5573,4.6647
Cc1ccc(N2CCC[C@@H](NC(=O)CN3C(=O)NC4(CCCCC4)C3)C2=O)cc1,-9.4000,0.8168,3.5843
O=C(Nc1ccc2c(c1)CCC(=O)N2CC(=O)N1CCCC1)[C@H]1C[C@@H]1c1ccccc1Cl,-9.4000,0.7470,5.2617
CC1CC[NH+](c2ccc(NC(=O)C(=O)NCc3ccc4c(c3)OCCO4)cc2)CC1,-9.3000,0.6700,4.7382
Cc1ccnc(N2CCc3nc(N4CCCC4)[nH]c(=O)c3C2)c1,-9.3000,0.9131,3.4182
Nc1nc(-c2ccccc2)nc2c1CCN(Cc1ccc3ncsc3c1)CC2,-9.3000,0.5767,5.483
Cc1ccc(Cl)cc1C(=O)Nc1cccc(S(=O)(=O)N2CCCC2)c1,-9.3000,0.8819,3.8426
Cc1cc(C)n2cc(C[NH+]3CCC[C@H](c4nc5ccccc5s4)C3)nc2c1,-9.3000,0.5928,4.6903
Cc1cc(C)c(C(=O)Nc2ccc(F)c(C(N)=O)c2)c(=O)[nH]1,-9.3000,0.7994,3.4254
O=C(CN1C(=O)c2ccccc2C1=O)Nc1nc(-c2ccc(Cl)cc2C(=O)[O-])cs1,-9.2000,0.6063,5.7234
COc1ccccc1NS(=O)(=O)c1cccc(C(=O)N2CCOc3ccccc3C2)c1,-9.2000,0.6588,5.4905
