SMILES,Dock,QED,SA
CC1CC(C)CN(C(=O)C(Cc2ccccc2)NC(=O)c2cc#co2)C1,-10.7,0.8999,3.5464
O=C(c1ccc(-c2cc#ccc2)cc1)C1CCCN(C(=O)CSc2ncccn2)C1,-10.6,0.3465,5.6147
O=C(CN1CCCc2ccccc21)NC1=CCCC=C1C(=O)Nc1ccccc1,-10.2,0.8204,4.9365
Oc1ccccc1C=C1SC(N2CCN(c3cccc4ccccc34)CC2)=NC1O,-10.2,0.6566,5.4109
O=C(CN1CCCc2ccccc21)NC1=CC=CCC1C(=O)Nc1ccccc1,-10.1,0.8232,4.8645
O=C1CCC(COC(C2=CC=CCC2)(c2c#cccc2)c2ccccc2)N1,-10.0,0.8451,4.755
O=C(CN1NCCc2ccccc21)NC1=CC=CCC1C(=O)Nc1ccccc1,-9.9,0.7365,4.8158
Cc1cccc(N2CCN(C(=O)c3noc4c3COc3ccccc3-4)CC2C)c1,-9.8,0.6655,4.5396
Cc1cccc([SH]2CCN(C(=O)c3noc4c3COc3ccccc3-4)CC2C)c1,-9.7,0.6369,4.9118
O=C(Nc1ccccc1)c1ccccc1NC(=S)CN1CCCc2ccccc21,-9.6,0.5818,5.9565
O=C(NCc1cccc(NC(=O)C2CCC2)c1)Nc1ccc(Cl)cc1F,-9.5,0.7176,4.8304
O=C(c1ccc(-c2ccccc2)cc1)C1CN(C(=O)CSc2ncccn2)CCS1,-9.5,0.3305,5.9548
Cc1cccc(N2CCN(C(c3nnnn3Cc3ccccc3)C(C)C)CC2)c1F,-9.5,0.6227,5.415
O=C(Nc1ccccc1C(F)(F)I)c1cccc(Nc2cnccn2)c1,-9.5,0.4125,6.0373
O=C1CCC2(CCCN(C(=O)c3ccccc3)C2)CN1CCc1c[pH]c[nH+]1,-9.5,0.8138,3.2058
CCc1cccc(NC(=O)CN2C(=O)NC(C)(c3ccc4c(c3)COC4)C2=O)c1,-9.5,0.7649,4.496
O=C1C2C3C=CC(CC3)C2C(=O)N1N=Cc1c(O)ccc2ccccc12,-9.5,0.5160,4.0345
O=C(Nc1ccccc1)C1CC=CC=C1N[PH](=O)CN1NCCc2ccccc21,-9.4,0.6363,5.6111
Cc1cccc(N2CCN(C(c3nnnn3Cc3ccccc3)C(C)C)CS2)c1C,-9.4,0.5467,6.0729
O=C(Nc1ccccc1C(F)(F)F)c1cccc(OC2=CN=CI=N2)c1,-9.4,0.6107,5.5465
O=C(Nc1ccccc1C(F)(F)F)c1cccc(OC2CN=CC=N2)c1,-9.4,0.8999,4.1322
Cc1ccc(O)c([N-]S(=O)(=O)C2C([N+](=O)[O-])=CC=CC2C)c1,-9.4,0.6761,3.095
O=C1N=C(N2CCN(c3cccc4ccccc34)CC2)SC1=Cc1ccccc1O,-9.4,0.6313,5.1882
Cc1c(C(=O)NNC(=O)C2=CCC3OCOC3=C2)oc2ccc(F)cc12,-9.4,0.8038,3.6942
C=C(Nc1cc(-c2nc(C)co2)ccc1C)C(=O)NCC(C)(C)c1ccncc1,-9.3,0.5856,6.1281
CC(=N)c1ccc(Oc2nc(S[NH+]3CCCC3)nc3sc(C)c(C)c23)cc1,-9.3,0.3839,5.7848
NC(=O)c1cccc(OCCC(=O)NCc2cc(=O)[nH]c3c2=IC=CC=3)c1,-9.3,0.5163,6.2442
O=C(Nc1ccccc1C(F)(F)F)c1cccc(Oc2cnccn2)c1,-9.3,0.7428,4.7943
O=C1C2C3C=CC(CC3)C2C(=O)N1N=CC1=C(O)CCc2ccccc21,-9.3,0.5072,3.7535
Cc1coc(-c2ccc(C)c(NC(=O)C(=O)NCC(C)(C)c3ccncc3)c2)n1,-9.3,0.6489,5.0325
CCCNC(=O)C[SH+]1CCCC(c2c(-c3cc(C)no3)cnc3cc(C)nn23)C1,-9.3,0.4942,5.1341
O=C(CN1CCCc2ccccc21)Nc1ccccc1C(=O)NC1C=CC=CC1,-9.3,0.8225,4.8836
O=C1CCC2(CCCN(C(=O)c3ccccc3)C2)CN1CNc1c[nH]c[nH+]1,-9.2,0.8624,4.0707
O=C1C2C3C=CC(CC3)C2C(=O)N1N=Cc1c(O)cpc2c1=CCCC=2,-9.2,0.4935,3.8527
CCOC(=O)Nc1cccc(NC(=O)NC(C)c2ccc(C)c(F)c2)c1C,-9.2,0.6978,4.914
NC1=CCC(NC(=O)NCc2cccc(NC(=O)C3CCC3)c2)C(F)=C1,-9.2,0.6515,3.9674
CCc1cccc(NC(=O)CN2C(=O)C(C)(c3ccc4c(c3)CCC4)NC2=P)c1,-9.2,0.7484,4.4662
Cc1c(C(=O)NNC(=O)c2ccc3c(c2)OCP3)oc2ccc(F)cc12,-9.2,0.5354,3.7936
O=C(Nc1ccccc1C(F)(F)F)C1=CI=CC(OC2CN=CC=N2)=C1,-9.2,0.6759,4.4211
O=C(c1ccc(-c2ccccc2)cc1)C1CCCN(C(=O)CSc2ncccn2)C1,-9.2,0.3388,5.8246
CC1=CC=C(NC(=O)CNc2ccc(C(=O)N3CC(C)OC(C)C3)cc2)S(Br)=C1,-9.2,0.6318,4.7991
Cc1ccc(NC(=O)CC2C(=O)N(C)C(=S)N2NC(=O)c2ccc(Br)cc2)c(C)c1,-9.2,0.6312,4.9948
O=C(c1ccc(-c2ccccc2)cc1)C1CCCN(C(=O)CSc2nc#ccn2)C1,-9.2,0.4505,5.6147
CCCNC(=O)C[NH+]1CCCC(c2c(-c3cc(C)no3)cnc3cc(C)nn23)C1,-9.2,0.6542,5.7213
CC(=N)c1ccc(Oc2nc(C[NH+]3CCCC3)nc3sc(C)c(C)c23)cc1,-9.2,0.6631,5.2625
Cc1ccc(NC(=O)CC2C(=O)N(C)C(=S)N2NC(=O)C2=CCC(Cl)C=C2)c(C)c1,-9.2,0.5364,4.1961
Cc1coc(-c2ccc(I)c(NC(=O)C(=O)NCC(C)(C)c3ccncc3)c2)n1,-9.2,0.4084,5.727
Cc1cccc(N2CCN(C(c3nnnn3CC3C=CC=CC3)C(C)C)CC2)c1C,-9.2,0.7272,5.2703
O=C(NCc1cccc(NC(=O)C2CCC2)c1)NC1CC=C(Cl)C=C1F,-9.2,0.7261,4.252
O=C1C2C3C=CC(CC3)C2C(=O)P1N=Cc1c(O)ccc2ccccc12,-9.2,0.4926,4.6616
Cc1c(C(=O)NNC(=O)c2ccc3c(c2)OCO3)oc2ccc(F)cc12,-9.2,0.6893,4.0068
Cc1cccc(N2CCN(C(c3nnnn3Cc3ccccc3)C(C)C)CC2)c1C,-9.1,0.6244,5.5016
O=C1C2C3C=CC(CC3)C2C(=O)N1N=Cc1c(O)cpc2ccccc12,-9.1,0.5023,4.4
Cc1ccc(C)c(NC(=O)NCC2(O)CCCc3ccccc32)c1,-9.1,0.8069,3.4966
O=C(CSc1ncccn1)N1CCCC(C(O)c2ccc(-c3ccccc3)cc2)C1,-9.1,0.4789,5.8767
Cc1ccc(NC(=O)CC2C(=O)N(C)C(=S)N2SC(=O)c2ccc(Cl)cc2)c(C)c1,-9.1,0.5312,5.3274
NC(O)C1=CC=CC(OCCC(=O)NCC2=CC(O)Nc3ccccc32)C1,-9.1,0.4542,6.0228
O=C1N=C(N2CCN(C3=CC=CC4CC=CC=C34)CC2)SC1=Cc1ccccc1O,-9.1,0.7391,4.5142
O=C1C2C3C=CC(CC3)C2C(=O)N1N=CC1=C(O)C=CC2CC=CC=C12,-9.1,0.4736,3.538
O=C(Nc1ccccc1C(F)(F)Cl)c1cccc(Oc2cnccn2)c1,-9.1,0.6499,5.3112
O=C(CN1CCCS2=CC=CC=C12)Nc1ccccc1C(=O)Nc1ccccc1,-9.1,0.7376,5.2364
Cc1cccc(N2CCN(C(=O)c3noc4c3COc3ccpcc3-4)CC2C)c1,-9.1,0.6273,4.9056
COC1CC=CC=C1C1(CC(=O)N2CC(C)OC(C)C2)CC(=O)N(CCOO)C1=O,-9.0,0.3727,5.031
CC(=NNC(=O)COc1ccccc1C#N)C1=CC=C2CCCCC2C1,-9.0,0.6474,4.1542
Cc1coc(-c2ccc(C)c(NC(=O)C(=O)CCC(C)(C)c3ccncc3)c2)n1,-9.0,0.5942,6.0125
Cc1nc(-c2ccc(C)c(NC(=O)C(=O)NCC(C)(C)c3ccncc3)c2)op1,-9.0,0.6207,5.3994
O=C(NCC1=IC=CC(NC(=O)C2CCC2)=C1)Nc1ccc(Cl)cc1F,-9.0,0.5459,4.9453
CC1CN(C(=O)c2noc3c2COc2ccpcc2-3)CCN1C1=C[PH](C)=CC=C1,-9.0,0.6781,4.5149
O=C1C2C3C=CC(CC3)N2C(=O)N1N=Cc1c(O)ccc2ccccc12,-9.0,0.5157,3.9671
Cc1ccc(NC(=O)CC2C(=O)N(C)C(=S)N2NC(=O)c2ccc(Cl)cc2)c(C)c1,-9.0,0.6925,4.718
CC(=O)c1ccc(Oc2nc(C[NH+]3CCCC3)nc3sc(C)c(C)c23)cc1,-9.0,0.6866,4.9748
CCc1ccc(NC(=O)COC(=O)C2CC(=O)N(C3C=CC(C)=CC3)C2)cc1,-8.9,0.7679,4.0802
CC1=CC=C(NC(=O)CNc2ccc(C(=O)N3CC(C)OC(C)C3)cc2)C(Br)C1,-8.9,0.6581,4.5472
CC1=COC(c2ccc(C)c(NC(=O)C(=O)NCC(C)(C)c3ccncc3)c2)=I1,-8.9,0.4794,5.3854
CC1=CC=IC(N2CCN(C(c3nnnn3CC3=CC=CC=I3)C(C)C)CC2)=C1C,-8.9,0.3485,6.3556
CC1=CC(C)CC=C1NC(=O)CC1C(=O)N(C)C(=S)N1NC(=O)c1ccc(Br)cc1,-8.9,0.6197,4.575
O=C(Nc1ccccc1C(F)(F)F)C1=CI=CC(Oc2cnccn2)=C1,-8.9,0.6810,4.9143
O=C(Nc1ccccc1)C1CC=CC=C1NP(O)CN1NCCc2ccccc21,-8.9,0.5507,5.8804
CCCNC(=O)C[NH+]1CCCC(C2=C(c3cc(C)no3)C=NC3=CC(C)NN32)C1,-8.9,0.6539,5.7561
NC(=O)c1cccc(OCCC(=O)NCc2cc(=O)[nH]c3ccccc23)c1,-8.9,0.5912,5.5708
CCc1c(C(=O)N2CCN(Cc3cc(=O)n4ccsc4n3)CC2)cnn1-c1ccc(F)cc1,-8.9,0.4521,5.892
CC1CC(C)CN(C(=O)C(Cc2ccccc2)NC(=O)c2ccco2)C1,-8.8,0.8972,3.7563
Cc1ccc(NC(=O)CC2C(=O)N(C)C(=S)N2NC(=O)C2=C[SH]=C(Cl)C=C2)c(C)c1,-8.8,0.3539,4.5857
CC(CNC(=O)C1CCCN1C(=O)c1ccco1)C1CCc2ccccc21,-8.8,0.8825,4.211
Cc1ccc(NC(=O)CNc2ccc(C(=O)N3CC(C)OC(C)C3)cc2)c(Br)c1,-8.8,0.7065,5.1261
CC1CC(C(=O)c2noc3c2COc2ccpcc2-3)CCN1C1=C[PH](C)=CC=C1,-8.8,0.5017,5.3502
CC1=CCC(NC(=O)CNc2ccc(C(=O)N3CC(C)OC(C)C3)cc2)C(Br)=C1,-8.8,0.7035,4.5472
Cc1ccc(NC(=O)CC2C(=O)N(C)C(=S)N2NS(=O)c2ccc(Br)cc2)c(C)c1,-8.8,0.5856,5.222
CC1CC(C)CN(C(=O)P(Cc2ccccc2)NC(=O)c2ccco2)C1,-8.8,0.7737,4.6142
CCc1cccc(NC(=O)CN2C(=O)NC(C)(c3ccc4c(c3)CCC4)C2=O)c1,-8.8,0.7688,4.5312
O=C(Nc1ccccc1C(F)(F)I)c1cccc(Oc2cnccn2)c1,-8.8,0.4238,5.8666
O=C(O)N1CCCC(C(=O)N2CCC(OCc3ccccc3)CC2)C1,-8.8,0.9096,2.7427
CC1=CC(S)=CCC1NC(=O)CC1C(=O)N(N)C(=S)N1NC(=O)c1ccc(Cl)cc1,-8.8,0.2280,5.4115
CC1=CC(S)=CCC1NC(=[IH])CC1C(=O)N(N)C(=S)N1NC(=O)c1ccc(Cl)cc1,-8.8,0.1366,5.8858
Cc1ccc(O)c([N-]S(=O)(=O)c2c(C)cccc2[N+](=O)[O-])c1,-8.8,0.6855,3.6981
Cc1coc(-c2ccc(I)c(NC(=O)C(=O)NC[IH](C)(C)c3ccncc3)c2)n1,-8.8,0.1971,6.284
Cc1ccc(O)c([N-]S(=O)(=S)c2c(C)cccc2[N+](=O)[O-])c1,-8.7,0.6786,3.9441
O=C1C2C3C=CC(CC3)C2C(=O)P1N=CC1c2ccccc2C=CC1O,-8.7,0.4954,3.9611
O=C1CCC(COC(c2ccccc2)(c2ccccc2)c2ccccc2)N1,-8.7,0.6691,5.1241
