SMILES,Dock,QED,SA
O=C(CN1CNCc2ccccc21)Nc1ccccc1C(=O)Nc1ccccc1,-10.1,0.6280,5.4307
O=C1N=C(N2CCN(c3cccc4c3=CC=C[SH]=4)CC2)SC1=Cc1ccccc1O,-10.1,0.4311,4.7149
O=C(CN1CCCc2ccccc21)NC1CC=CC=C1C(=O)Nc1ccccc1,-10.0,0.8261,4.7619
Cc1cccc(N2CCN(C(=O)c3coc4c3COc3ccccc3-4)CC2C)c1,-10.0,0.6485,4.6498
Cc1cccc(N2CCN(C(=O)c3noc4c3COc3ccccc3-4)CC2C)c1,-9.8,0.6655,4.5396
CC1=C[SH]=CC(N2CCN(C(=O)c3coc4c3COc3ccccc3-4)CC2C)=C1,-9.6,0.6015,4.5154
CCc1cccc(NC(=O)CN2C(=O)NC(C)(C3=CC=C4CCCC4C3)C2=O)c1,-9.6,0.7511,4.46
Cc1cccc(N2CCN(C(=O)C3=NOC4=S3COc3ccccc34)CC2C)c1,-9.6,0.7153,4.0658
O=C(NCc1cccc(NC(=O)C2CCC2)c1)Nc1ccc(Cl)cc1F,-9.5,0.7176,4.8304
NC(=O)c1cccc(OCCC(=[IH])CCc2cc(=O)[nH]c3ccccc23)c1,-9.5,0.4894,5.9777
O=C1C2C3C=CC(CC3)C2C(=O)N1N=CC1=C(O)CCc2ccccc21,-9.5,0.5072,3.7535
O=C(NCc1cccc(NC(=O)C2CCC2)c1)NC1=CC=C(Cl)CC1F,-9.5,0.7261,4.252
Cc1c(C(=O)NNC(=O)C2=CCC3OCOC3=C2)oc2ccc(F)cc12,-9.5,0.8038,3.6942
NC(=O)c1cccc(OCCC(=[IH])NCc2cc(=O)[nH]c3ccccc23)c1,-9.4,0.4347,6.0451
Cc1c(C(=O)NNC(=O)C2C=C3OCOC3=CC2)oc2ccc(F)cc12,-9.4,0.8051,3.6472
O=C1N=C(N2CCN(c3cccc4ccccc34)CC2)SC1=Cc1ccccc1O,-9.4,0.6313,5.1882
Cc1c(C(=O)NNC(=O)c2ccc3c(c2)OCO3)oc2ccc(F)cc12,-9.4,0.6893,4.0068
O=C1C2C3C=CC(CC3)C2C(=O)N1N=Cc1c(O)ccc2ccccc12,-9.4,0.5160,4.0345
O=C(c1ccc(-c2ccccc2)cc1)C1CCC[SH](C(=O)CSc2ncccn2)C1,-9.3,0.2534,6.4695
Cc1ccc(NC(=O)CC2C(=[IH])N(C)C(=S)N2NC(=O)c2ccc(Cl)cc2)c(C)c1,-9.3,0.4331,5.4628
CC(=O)c1ccc(OC2=c3c(C)c(C)sc3=PC(C[NH+]3CCCC3)N2)cc1,-9.3,0.5978,4.3399
Cc1cccc(N2CCN(C(C3=NNCN3Cc3ccccc3)C(C)C)CC2)c1C,-9.3,0.7921,5.2712
Cc1cccc(N2CCN(C(c3nncn3Cc3ccccc3)C(C)C)CC2)c1C,-9.3,0.6088,5.6191
CCCNC(=O)C[SH+]1CCCC(c2c(-c3cc(C)no3)cnc3cc(C)nn23)C1,-9.3,0.4942,5.1341
Cc1coc(-c2ccc(C)c(NC(=O)C(=O)NCS(C)(C)c3ccncc3)c2)n1,-9.3,0.6254,5.2189
NC(=O)c1cc#cc(OCCC(=O)NCc2cc(=O)[nH]c3ccccc23)c1,-9.2,0.5871,5.7605
Cc1ccc(NC(=O)CC2C(=P)N(C)C(=S)N2NC(=O)c2ccc(Cl)cc2)c(C)c1,-9.2,0.5246,4.9709
Cc1ccc(NC(O)CC2C(=O)N(C)C(=S)N2NC(=O)c2ccc(Cl)cc2)c(C)c1,-9.2,0.4671,5.2287
O=C(c1ccc(-c2ccccc2)cc1)C1CCCN(C(=O)CSc2ncccn2)C1,-9.2,0.3388,5.8246
Cc1coc(-c2ccc(Br)c(NC(=O)C(=O)NCC(C)(C)c3ccncc3)c2)n1,-9.2,0.5679,5.5709
O=C(Nc1ccccc1C(F)(F)F)c1cccc(Oc2cnccn2)c1,-9.2,0.7428,4.7943
Cc1coc(-c2ccc(C)c(NC(=O)C(=O)NCC(C)(C)c3ccncc3)c2)n1,-9.2,0.6489,5.0325
O=C(c1ccc(-c2ccccc2)cc1)C1CCCN(C(=O)CSC2=NCCC=N2)C1,-9.2,0.6776,5.2421
CCOC(=O)Nc1cccc(NC(=O)NC(Cl)c2ccc(C)c(Cl)c2)c1C,-9.2,0.4445,5.4253
CC1=C(C(=O)NNC(=O)C2C=C3OCOC3=CC2)OC2=CC=C(F)CC21,-9.2,0.7358,3.3692
Cc1ccc(C(C[NH3+])S(=O)(=O)c2c#cc(F)cc2)cc1,-9.1,0.9278,2.8661
O=C(c1ccc(-c2ccccc2)cc1)C1CCCN(C(=O)CSc2ncccp2)C1,-9.1,0.3775,6.302
Cc1cccc(N2CCN(C(c3nnnn3Cc3ccccc3)C(C)C)CC2)c1C,-9.1,0.6244,5.5016
Cc1coc(-c2ccc(F)c(NC(=O)C(=O)NCC(C)(C)c3ccncc3)c2)n1,-9.1,0.6457,4.9547
Cc1ccc(C)c(NC(=O)NCC2(O)CCCc3ccccc32)c1,-9.1,0.8069,3.4966
CCCNC(=O)C[NH+]1CCCC(c2c(-c3cc(C)no3)cnc3cc(C)nn23)C1,-9.1,0.6542,5.7213
Cc1ccc(Cl)c(NC(=O)NCC2(O)CCCc3ccccc32)c1,-9.1,0.7879,3.7502
Cc1cccc(N2CCN(C(c3nncn3Cc3ccccn3)C(C)C)CC2)c1C,-9.1,0.6244,5.5016
CC(=NNC(=O)COc1ccccc1C#N)c1ccc2c(c1)CCCC2,-9.1,0.6656,4.1795
Cc1ccc(NC(=O)CC2C(=O)N(C)C(=S)N2NC(=O)c2ccc(Cl)cc2)c(C)c1,-9.1,0.6925,4.718
Cc1ccc(NC(=O)CC2C(=O)N(I)C(=S)N2NC(=O)C2=CI=C(Cl)C=C2)c(C)c1,-9.1,0.2846,5.8897
O=C1C2C3C=CC(CC3)C2C(=O)N1N=Ic1c(O)ccc2ccccc12,-9.0,0.4190,5.0421
CCCNC(=O)C[NH+]1CCCC(C2=C(c3cc(C)no3)CNc3cc(C)nn32)C1,-9.0,0.6770,5.7771
Cc1ccc(NC(=O)CC2C(=O)N(C)C(=S)N2NC(=O)C2=CI=C(Cl)C=C2)c(C)c1,-9.0,0.4292,4.9861
Cc1ccc(NC(=O)CNC2=IC=C(C(=O)N3CC(C)OC(C)C3)C=C2)c(Br)c1,-9.0,0.5293,5.183
