SMILES,Dock,QED,SA
CNC(=O)c1c(C)[nH+]c([C@@H]2CCCN(C(=O)c3ccc(N4CCOCC4)cc3)C2)c2c1CCCC2,-11.5,0.7348,4.6187
CN1C(=O)c2ccccc2[C@H]2CCC[NH+]2[C@@H]1C,-11.3,0.7029,1.4162
Cc1cccc(C(=O)N2CC(=O)Nc3nc(S(=O)(=O)N4CCC(c5ccccc5)CC4)cnc23)c1,-11.0,0.6005,5.524
Cc1c(C(=O)N2CCO[C@@H](C(N)=O)C2)sc2nc(-c3ccccc3)c3c(=O)n(C(C)(C)C)[nH]c3c12,-10.7,0.4542,5.816
COc1cccc(C(=O)N2CC[NH+](C)CC2)c1[C@H]1CCCN(c2nc3ccccc3s2)C1,-10.6,0.6628,4.8578
Cc1c(-c2ccc3c(c2)CCC(=O)N3c2cnc3ccccc3c2)c[nH+]n1C,-10.6,0.5367,4.4102
CN1C(=O)c2ccc(NC(=O)c3cccc(S(=O)(=O)C(F)F)c3)cc2c2c1C(=O)CCC2,-10.6,0.6437,5.2417
Cc1ccccc1NC(=O)c1ccc2nccnc2c1NC(=O)c1ccccc1,-10.5,0.5464,5.74
Cn1ccc2c(=O)cc(C(=O)N3CCN(c4ccccc4Cl)CC3)nc(N3CCCCC3)c21,-10.5,0.5917,5.1097
CN1CC(=O)c2ccccc2[C@H]1C(=O)NC[C@H](c1ccccc1)N1Cc2ccccc2C1,-10.5,0.6769,5.5089
Cc1cc(C)n(-c2ccc(NC(=O)c3cncc4ccccc34)nn2)n1,-10.4,0.6171,4.7064
CN1C(=O)C(C#Cc2ccc(OCc3ccccc3Cl)cc2)=NN1C(=O)c1cc(F)ccc1F,-10.4,0.4118,5.9397
COc1ccccc1N1CCN(C(=O)C[C@@H]2Oc3ccccc3CN2C(=O)c2ccccc2)CC1,-10.4,0.5667,5.8196
CN1C(=O)c2ccccc2[C@H]1NC(=O)N1CCC([NH+]2CCCC[C@H](CNc3ccccn3)C2)CC1,-10.3,0.6164,5.3142
Cc1c(-c2ccccc2)c(C(=O)Nc2ccc3on(C)c(=O)c3n2)c(C)n1C,-10.3,0.5941,4.9422
Cc1cccc(NC(=O)[C@@H]2CC(S(=O)(=O)c3ccccc3)c3nc(C4CC4)nc3c2)c1,-10.3,0.7746,5.6558
Cc1ccc(-c2noc([C@H]3CC(=O)NNc4ccccc4C3)n2)cc1Cl,-10.3,0.7173,4.5667
Cc1ccc(-n2nc3c(c2)NC(=O)[C@H](C(=O)NCCC[NH+]2CCCC[C@H]3C)C2)cc1,-10.3,0.6224,3.8237
Cc1cccc(CNC(=O)c2nn(C)c(=O)cc2[C@H]2CCCN(c3ncccn3)C2)c1,-10.3,0.6828,5.2983
Cn1c(N(C)C)nc2nc(C(=O)N3CC[NH+](Cc4c[nH]c5ccccc45)CC3)ccc12,-10.2,0.5198,5.8231
Cc1ccc([C@H](C)NC(=O)c2c(-c3ccccc3)ccc3c2CCC3)cc1,-10.2,0.6444,5.0083
CN1C(=O)c2ccccc2-c2ccc3nc(C[NH+]4CCCCCC4)[nH]c3c2N1,-10.2,0.6441,3.924
Cc1ccccc1-n1cc(C(=O)N2CCC[C@@H](OC(C)C)C2)c2ccccc21,-10.2,0.6443,4.8001
Cc1ccccc1NC(=O)c1cccc(NC(=O)C(=O)N2CCC[C@@H](C)C[C@@H]2C)c1,-10.2,0.7479,4.224
CNC(=O)C1CCN(Cc2cc3cc(C)ccc3nc2NC(=O)c2cccc(C)c2)CC1,-10.2,0.6402,5.5491
COc1ccccc1C1=NN(C(=O)c2ccc3ccccc3n2)[C@@H]([NH+]2CCCCC2)C1,-10.2,0.7129,4.7118
Cc1cc(C2=CN[C@H](c3ccccn3)C2)c2c(c1C#N)C(=O)c1ccc(C)cc12,-10.1,0.5419,5.1057
CN1C(=O)c2ccc(NC(=O)c3ccccc3S(=O)(=O)c3ccccc3)cc2N1,-10.1,0.5430,5.2679
Cn1c(NC(=O)c2cc(-c3ccccc3)c[nH]c2=O)c(-c2ccc([N+](=O)[O-])cc2)[nH+]c1,-10.1,0.3832,5.6976
Cc1c(-c2nnnn2[C@H]2COc3ccccc32)c2cccnc2n1C,-10.1,0.5640,4.2481
Cn1c(Nc2nc(-c3ccc(Cl)cc3)ccc2[C@H]2CC[NH2+]CC2)nc2ccccc21,-10.1,0.5136,5.948
Cc1cccc(N2C[C@H](C(=O)NCc3ccc4c(c3)CCCN4C(C)=O)CC2=O)c1,-10.1,0.8503,3.9842
CN1C(=O)c2ccc3[nH]ncc3c(=O)c2[C@H]1c1cccc(OCc2ccc(Cl)cc2)c1,-10.1,0.5215,5.908
COc1ccc(-c2nc(=O)c(C3CC(C)(C)C3)c3c(C)nn([C@H]4CCOC4)c3n2)cc1,-10.1,0.6339,5.5287
Cc1ccccc1NC(=O)c1cccc(N2C(=O)c3ccccc3C2=O)c1,-10.1,0.7202,4.5104
Cc1ccccc1NC(=O)c1cccnc1N1CCN(c2ccc(F)cn2)CC1,-10.1,0.7376,4.886
Cc1ccc(Cn2c(=O)oc3ccc(Br)cc23)c(C(=O)N2CCc3ccccc3C2)c1,-10.0,0.4215,5.8529
C[C@H](C(=O)Nc1cccc(NC(=O)N2CCCc3ccccc32)c1)c1ccccc1,-10.0,0.6158,5.5542
CN1C(=O)C(Cl)=C(C(=O)c2ccc(F)cc2)C(=O)O[C@H]1c1cccc(C(F)(F)F)c1,-10.0,0.3093,4.1759
Cc1c(-c2ccccc2)nn(-c2ccc(Cl)cc2)c1C(=O)N1CCC[C@H]1[C@H]1CCCC1=O,-10.0,0.5321,5.9427
Cc1c(-c2ccccc2)cccc1NC(=O)C1(c2ccc3c(c2)OCCO3)[NH2+]CC1,-10.0,0.7055,4.8946
C[C@H]([NH2+][C@H](C)C(=O)Nc1ccc(F)cc1)c1cnc2[nH]c3ccccc3c2c1,-10.0,0.4979,5.1179
Cc1c(Cl)cc(N2CCN(C[C@@H]3CCCN(C(=O)N[C@H](C)c4ccccc4)C3)CC2)c(C)c1,-10.0,0.6499,5.5336
Cn1c(Cc2ccccc2)nnc1[C@H]1CCCN(C(=O)Nc2ccccc2C(F)(F)F)C1,-10.0,0.6280,5.4072
Cn1c(Cn2ccc3ccccc32)nc2cc(-c3ccccn3)ncc2c1=O,-10.0,0.4902,5.2929
Cc1ccccc1-n1nc(S(=O)(=O)NCc2ccccc2)c2ccccc21,-10.0,0.5751,5.3531
Cc1ccccc1-n1c(N)c(NC(=O)c2ccc3c(c2)OCO3)c2ccccc21,-10.0,0.5442,5.9412
CNC(=O)COc1ccc(CN2CCN(C(=O)c3ccn(-c4ccc(Cl)cc4)n3)CC2)cc1,-10.0,0.5775,5.819
C[C@@H](Cc1cc(F)ccc1F)N1CCN(C(=O)N[C@H]2CCC[C@@H](C(F)(F)C(F)(F)F)C2)CC1,-9.9,0.6001,4.3116
CN(CC(=O)N1CCN(c2ccc(F)c(F)c2)CC1)C(=O)Nc1ccccc1[N+](=O)[O-],-9.9,0.5775,4.3598
C[C@H](c1ccccc1)N1CCN(C(=O)[C@@H]2CC(=O)N(c3cccc([N+](=O)[O-])c3)C2)CC1,-9.9,0.5463,4.4542
COc1ccccc1[C@@H]1CCCN1C(=O)CCC(=O)N1CCc2ccc([N+](=O)[O-])cc2C1,-9.9,0.5082,5.2368
Cc1cc(=O)n(-c2ccccc2)c(C)c1NC(=O)[C@@H]1CC(=O)N(Cc2ccc(Br)cc2)C1,-9.9,0.5782,5.844
COc1cccc([C@H](C)N(C)C(=O)c2cc3ccccc3c3ncc(C)cc23)c1,-9.9,0.4340,5.5415
Cn1c(N2CCC(c3nc4cc(Cl)ccc4cc3F)CC2)nnc1-n1ccc[nH+]1,-9.9,0.5182,4.8867
Cn1c(N/N=C/c2ccccc2)nc2cc(S(=O)(=O)N3CCOCC3)ccc2c1=O,-9.9,0.4874,5.8872
COc1ccccc1[C@H]1CC[C@@H](NC(=O)c2c[nH]c3ccccc23)C1,-9.9,0.7495,4.5577
Cn1cc(NC(=O)c2ccc(C(=O)N3CC[C@@H](C)C[C@@H](C)C3)cc2C)c2ncccc21,-9.9,0.6736,4.9638
Cn1cc(/C=C/C(=O)N(Cc2cccs2)C(=O)N=C2CCS(=O)(=O)CC2)c(=O)c2ccccc21,-9.9,0.5138,5.5521
C[C@H](C(=O)[O-])c1c(C(=O)Nc2ccc(C(=O)N3CCCC3)cc2)oc2ccccc12,-9.9,0.7031,4.9035
Cc1c(O)c2ccccc2cc1C(=O)Nn1c(-c2ccccc2F)noc1=O,-9.9,0.5698,5.1435
CN1C[C@H](CC(=O)N2CCN(S(=O)(=O)c3ccccc3)CC2)C(=O)N1C(=O)C1CCCC1,-9.9,0.6041,4.9698
Cc1c(-c2ccccc2)nn(CC(=O)N2CCN(Cc3cccc(C(F)(F)F)c3)CC2)c1C,-9.9,0.5666,5.3776
Cc1c(NC(=O)Cn2c3ccccc3c(=O)n2C)c(=O)n(-c2ccccc2F)c1=O,-9.9,0.6615,5.2801
Cc1cccc(CS(=O)(=O)Cc2cc(C(=O)N3CCOCC3)ccc2[C@@H]2CCS(=O)(=O)C2)c1,-9.9,0.6159,4.9826
Cc1cccc(S(=O)(=O)C[C@H](Cc2ccccc2)NC(=O)c2ccc(C)cc2)c1,-9.9,0.6408,5.4969
Cc1c(Cl)cccc1NC(=O)C(=O)Nc1ccccc1-c1ccc(F)cc1,-9.9,0.6239,4.7371
C[C@H]([NH2+]C[C@@H]1CN(C(=O)c2ccccc2)CCC1=O)c1cccc2ccccc12,-9.9,0.7310,4.3653
Cc1ccccc1-n1c2cc(C(=O)[O-])ccc2c(C(=O)N2CCC[C@H](C)C2)n1,-9.9,0.7038,3.7988
Cc1ccccc1[C@H](c1ccccc1)N1CCN(C(=O)c2cc(C)ccc2O)CC1,-9.9,0.6984,5.0231
CN1CC(=O)C(C(=O)c2cc3ccccc3s2)c2cc(C(F)(F)F)ccc21,-9.9,0.4619,4.4997
CN1C(=O)c2ccccc2[C@H](CC(=O)Nc2ccc(N3CCOCC3)cc2)C1=O,-9.9,0.8064,4.2297
CN1C(=O)N(C[C@H](O)[C@@H](c2ccccc2)c2ccc(F)cc2)c2ccc(Br)cc21,-9.9,0.4841,5.9396
C[C@H](NS(=O)(=O)c1ccc(F)cc1)C1(c2ccccc2)CC[NH+](C2CCCCC2)CC1,-9.9,0.7157,4.7191
COc1ccc(NC(=O)[C@@H](C)n2c(C)cc(=O)n(-c3ccccc3)c2=O)c2c1CCOC2,-9.9,0.6652,5.2884
C[C@H](C1CC1)[NH+]1CCC(C(=O)OC(c2ccc(F)cc2)c2cc3ccccc3o2)CC1,-9.8,0.6027,5.7116
C[C@@H](NC(=O)c1cccc(Cl)c1)c1ccc2c(c1)C(=O)N(Cc1ccc(F)cc1)C2=O,-9.8,0.5859,5.7092
Cc1c(NC(=O)c2cccc3cccnc23)oc2ccccc12,-9.8,0.5911,4.3799
COc1ccccc1C(=O)NCc1cn(-c2ccccc2)nc1-n1cccn1,-9.8,0.5638,5.7201
COc1ccccc1CN1CCN(C(=O)c2cccc(NC(=O)C3CCCC3)c2)CC1,-9.8,0.7711,5.1687
Cc1cc(C)nc(CSc2nc3ccccc3nc2NC(=O)C2(O)CCCC2)n1,-9.8,0.6213,5.7077
Cc1c(C[NH+](C)C)nc2nc3ccccc3c(=O)cc2c1C(=O)Nc1cccn1C,-9.8,0.5444,5.2581
Cc1c(-c2ccc(F)cc2)oc2c1C(=O)C(=O)[C@@H]2CC(=O)N1CCOCC1,-9.8,0.7751,3.4108
Cc1ccc(-c2nn(Cc3ccc4c(c3)OCCO4)cc2)cc1C(=O)N(C)C,-9.8,0.6995,4.5544
C[C@@H](NS(=O)(=O)c1ccc(F)c(Cl)c1)C(=O)c1c[nH]c2cc3ccccc3c(=O)n12,-9.8,0.4589,5.6509
