SMILES,Dock,QED,SA
[C@](C#C[C@@H]1CCCCN1C(=O)CN1C(=O)N[C@]2(CCc3ccccc32)C1=O)c1ccccc1,-10.4,0.701,4.1259
[C@]1(C(=O)NCc2ccc(OCc3ccccn3)cc2)[C@@H](C(N)=O)N1Cc1ccc2[nH]c(=O)ccc2c1O,-10.3,0.367,3.5639
[C@](C#Cc1ncc(-c2ccccc2)c2c1CN(Cc1ccccc1)CC2)c1ccccc1,-10.2,0.505,2.7609
[C@@]1(c2cccc([N+](=O)[O-])c2)NC(=O)N(Cc2ccccc2F)N1C[C@@H]1CCC2(CCCCC2)N1,-10.1,0.594,4.2997
Sc1ccc(NC(=O)c2cn(-c3cccc(F)c3)nc2-c2ccccc2)cc1,-10.0,0.580,2.1570
N/C(=[NH+]\c1ccc(NC(=O)[C@H]2CCOC2)cc1)[C@H]1Cc2ccccc2CN1C(=O)c1ccccc1,-10.0,0.503,3.7025
[C@](O)(c1cc(C(N)=O)ccc1F)[C@@H]1CCN(C2=N/C(=C/c3ccccc3)C2)C1,-10.0,0.966,3.3969
[C@]1(NC(=O)c2ccccn2)[C@H](C(=O)Nc2cccc(Br)c2)[NH+]=C(N)N1c1ccccc1,-10.0,0.546,3.4498
[C@](C#N)(OCc1nc2cc(S(N)(=O)=O)ccc2c2ccccc12)NC(=O)c1ccccc1,-9.9,0.548,2.6747
CS/C(=N/c1ccccc1CN1CCc2ccccc21)Nc1nccc2c1CN(C(=O)c1cccs1)CC2,-9.8,0.346,3.0747
[C@@]1(C(=O)c2ccccc2Cl)Nc2ccc(S(=O)(=O)Nc3ccc(CCCC(N)=O)cc3)cc21,-9.8,0.506,2.5820
[C@@](C#Cc1ccc(C(=O)N2CCCC[C@@H]2C2CCCCC2)cc1)n1ncn(C)c1=O,-9.8,0.849,3.5092
S=C(NC1CCCC1)N1CCN([C@@H](c2ccccn2)CC2=c3ccccc3=[NH+]C2)CC1,-9.8,0.782,3.8408
Clc1nn(-c2ccc(O)cc2)c2c1/C(=N\Cc1ccccc1)c1ccccc12,-9.8,0.571,2.6075
[C@@]12C[C@@H](NC(=O)c3ccccc3C(=O)[O-])C[C@@]1(C)C[C@H]2c1ccc(F)cc1,-9.7,1.016,3.9774
[C@](C#CN1CCC[C@H](C(=O)N2CCC(C(N)=O)CC2)C1)c1ccccc1Cl,-9.7,0.921,3.4753
C([C@H]1CCCN(C(=O)c2cccc(F)c2)[C@@H]1C1OCCO1)c1ccc(F)cc1,-9.7,0.911,3.2144
[C@](C#Cc1cc(NC(=O)N2CCC[C@H]2C[NH+]2CCNC2=O)cn1C)c1ccc(F)cc1,-9.6,0.759,4.7651
[C@]1(C(=O)N[C@@H]2CCN(CC(=O)Nc3ccccc3)C2=O)Cc2ccccc2C1,-9.6,0.944,3.0067
[C@](C#Cc1ccccc1)C(=O)N[C@H]1CC(=O)N(Cc2ccc(Cl)cc2)c2ccccc21,-9.6,0.731,3.1373
Fc1ccc(-c2nc3ccc(Cl)cc3n2-c2ccccc2)cc1F,-9.6,0.573,1.9529
Fc1ccccc1-c1cccc(-c2[nH]ncc2C(F)(F)F)c1,-9.6,0.780,2.3003
[C@]1(C(=O)N2CCCC[C@H]2C[NH+]2CCc3ccccc3C2)SC(S(C)(=O)=O)C1,-9.6,0.919,4.7942
O=C(Nc1ccccc1I)c1cccc(O)c1C(C)=N/c1ccccc1,-9.5,0.519,2.3364
Sc1cccc(/N=C(\NCc2cnc(-c3ccccc3)s2)c2ccccc2)c1,-9.5,0.356,2.6458
S[C@H]1CCN(CC(=O)N2CCC(O/N=C(c3ccccc3)c3ccccc3)CC2)c2ccccc21,-9.5,0.402,3.1700
C[C@@]1(C(=O)NC[C@@H](c2ccccc2)c2ccc(F)cc2)c2ccccc2O1,-9.5,0.842,2.9845
[C@@](O)([C@H](NC(=O)c1ccccc1)NC(=O)c1ccc(Cl)cc1)c1ccc(F)cc1,-9.5,0.648,2.6039
FC(F)(F)c1cccc(-c2nnc3[nH]c(Cc4ccccc4)nn23)c1,-9.5,0.727,2.6467
CN1C(=O)C(C)(C)/C(=C\c2ccc(-c3ccc(Cl)cc3)cc2)C1=O,-9.5,0.710,2.3923
[NH+]\[C@H]1[C@@H](S(=O)(=O)c2ccc(C(F)(F)F)cc2)C(=O)N(C2CCCCC2)c2ccc([N+](=O)[O-])cc21,-9.5,0.586,3.7515
[S@@]=C(/C(=O)[C@@H]1CCCN(S(=O)(=O)c2ccc3ccccc3c2)C1)c1ccncc1,-9.5,0.572,2.9338
S(=C/C=C/C([O-])=C(Cl)Cl)/C(=C\c1ccccc1)Nc1ccc2c(c1)CCC2,-9.4,0.327,3.6468
Sc1nc2c(c(=O)[nH]1)[C@@H](c1cccc([N+](=O)[O-])c1)C(c1ccccc1F)C(=O)N2,-9.4,0.375,3.6712
[C@@]1(Cn2cnc([O-])n2)NC(=O)N(CC(=O)Nc2ccccc2Cl)c2ccccc21,-9.4,0.775,3.0397
[C@@]1(c2ccc(Cl)cc2)Nc2c1c(=O)n(C)c(=O)n2-c1ccccc1Br,-9.4,0.806,2.7963
O=C(Nc1ccc(F)cc1)c1ccc2c(c1O)CC(=O)N2C(=O)c1ccccc1,-9.4,0.780,2.3093
[C@](C#Cc1ccccc1)c1ccc(OCc2cnc(C[NH+]3CCOCC3)nc2N2CCOCC2)cc1,-9.4,0.627,3.7274
[C@]1(NC(=O)Nc2cccc(Cl)c2)NC(=O)N(c2ccc(Cl)cc2)N1Cc1ccccc1,-9.4,0.605,2.6012
CC(C)[C@@H](NC(=O)C(=O)NCc1ccc(N2CCCC2=O)cc1)c1ccc(F)c(F)c1,-9.4,0.802,2.7847
COc1cc(/C=C2\C(=O)NC(=O)N(c3ccc(Cl)c(Cl)c3)C2=O)c(OC)cc1OC1CCCCC1,-9.3,0.517,2.5628
[C@H]S(=O)(=O)c1nc(CNC(=O)[C@@H]2CCCC[C@H]2O)nnc1-c1ccc2[nH]ccc2c1,-9.3,0.672,3.9253
S/C(=[NH+]\c1cc(F)ccc1F)C1CCN(C(=O)Nc2ccccc2)CC1,-9.3,0.541,2.9095
S=C(N[C@@H]1CCCc2ccccc21)N1CCO[C@@H](c2ccccc2F)C1,-9.3,0.913,3.1402
S=C(NC[C@@H]1Cc2ccccc2C1)NCc1ccccc1C(=O)NCc1ccccc1,-9.3,0.607,2.2088
CS(=O)(=O)c1ccccc1NC(=O)CC1CCN(C(=O)c2cccc(Br)c2)CC1,-9.3,0.819,2.1324
[C@@]1(CCc2c[nH]c3ccc(Cl)c(Cl)c23)NC(F)c2ccccc21,-9.3,0.706,3.5319
[C@@](C#C[C@]1(C(N)=O)CCC[C@H](C)C1)c1ccc2c(c1)CCCC2,-9.3,0.942,3.9733
[C@](O)(C[NH2+]Cc1ccc(OC2CC2)cc1)[C@@H]1C[C@@H](C)C(=O)N(Cc2ccccc2)[C@@H]1C,-9.3,0.762,4.2174
[C@]1(NC(=O)c2ccccc2[N+](=O)[O-])CCCN1C(=O)c1ccccc1,-9.3,0.795,2.3571
[C@]1(C(=O)[O-])C[C@@H](c2cccc(F)c2)C(c2c[nH]c3ccccc23)C1=O,-9.3,0.909,3.6472
[NH+]=C(Nc1ccc(Cl)cc1)N1C(=O)/C(=C\c2ccccc2)SC1=S,-9.3,0.477,2.7017
[C@][C@H]1[C@H](C(=O)N2CCc3ccccc3C2)c2ccccc21,-9.3,0.892,3.3421
[C@]/c1ccc(C2CC[NH+](Cc3c[nH]c4ccccc34)CC2)cc1[N+](=O)[O-],-9.3,0.673,3.8760
Cl[C@@H](Cc1ccccc1F)c1nc2ccccc2n1CCOCc1ccccc1,-9.3,0.377,2.6764
Sc1nc(C(=O)N2CCC[C@H](CCc3ccccc3)C2)cn1-c1ccc(F)cc1Cl,-9.2,0.643,3.0260
S=C(Nc1ccccc1C(=O)N1CCCC1)N1CCN(c2cccc[nH+]2)CC1,-9.2,0.917,2.9618
S=C(Nc1cc(Cl)ccc1)N1CCC(c2nnnn2-c2ccc(F)cc2)CC1,-9.2,0.760,2.3623
[C@@](CO)[C@H](CNC(=O)Nc1ccc(C(C)c2ccccc2)cc1)c1ccc(F)cc1,-9.2,0.607,3.1886
[C@@](cS1(=O)C[C@@](O)(Cc2ccccc2)c2ccc(F)cc2)c2c1CCCO2,-9.2,0.885,4.2334
[C@]1(C(N)=O)CCCC[C@@H]1C(=O)Nc1ccc(-c2ccccc2)cc1,-9.2,1.014,2.6741
[C@](C#Cc1ccc(C2=NO[C@@H](c3ccccc3)C2)c(OC(F)F)c1)c1ccccc1,-9.2,0.629,3.3612
[C@]1(c2ccccc2)Oc2cc(NC(=O)/C=C/c3ccccc3O)ccc21,-9.2,0.803,2.4584
O(F)c1ccccc1CC(=O)N(c1ccc(C(F)(F)F)cc1)c1ccccc1,-9.2,0.620,2.3769
[C@]1(/C([O-])=N/S(=O)(=O)c2ccccc2)NC(=S)N[C@@H]1c1cccc(Br)c1,-9.2,0.539,3.5436
Clc1ccc(/C=C/C=C2\C(=O)NC(=S)N(c3ccccc3F)C2)cc1,-9.2,0.752,2.6941
Clc1ccc2c(c1)CCC[C@@H]2Nc1ccc2c(c1)NC(=O)CO2,-9.2,0.980,2.7841
Clc1cc(Cl)ccc1/C=C/C(=O)N1CCN(C(=O)c2ccc(F)cc2Cl)CC1,-9.2,0.753,2.1796
Cc1nn(Cc2ccccc2)cc1CN1CCO[C@H](c2cccc(C(F)(F)F)c2)C1,-9.1,0.708,2.8126
S/C(=C\c1ccc(N2CCCC2)nc1)OCc1nn[nH]c1NN1CCN(c2ccccc2)CC1,-9.1,0.446,3.2695
[C@@](C#Cc1ccccc1)N[C@@H](c1nnc(C2CC2)n1C)C1CCOCC1,-9.1,0.777,3.6700
[C@@](C(=O)c1ccccc1)[C@@H]1CC(=O)N(Cc2[nH]c3ccccc3n2)S1,-9.1,0.677,3.5219
[C@@]Oc1ccccc1NC(=O)C[NH+]1C[C@H](c2ccccc2)[C@H](c2ccccc2)O1,-9.1,0.795,4.1618
[C@@]Oc1ccc2[nH]c3[nH]/c(=C\c4cc(C)c(C)c(OC)c4)c(=O)c3c2c1OC,-9.1,0.772,3.3860
[C@]1(C(=O)N[C@H]2CCCC[C@@H]2Oc2cccc(Cl)c2)N[C@@H]2CCCC[C@@H]21,-9.1,0.966,3.7967
[C@](C#Cc1ccccc1)[C@@H](NCC(=O)Nc1ccc2[nH]ccc2c1)c1ccncc1,-9.1,0.545,3.2836
FC(F)(F)c1ccccc1C(=O)N[C@H]1CCOc2c(Br)cc(Cl)cc21,-9.1,0.800,2.8474
[C@](C#Cc1ccc(C(N)=O)cc1)c1ccc(C(=O)C2CCCCC2)cc1,-9.1,0.783,2.5432
Cl[C@H](CCC(=O)N(Cc1ccccc1)c1ccccn1)c1ccccc1,-9.1,0.637,2.5856
Sc1nc(Oc2ccccc2)[nH]c(=O)c1COc1ccc2ccccc2c1,-9.0,0.505,2.4578
S=C(N[C@@H]1CCCc2ccccc21)N(Cc1cccnc1)Cc1ccncc1,-9.0,0.765,2.7975
[C@@]1(c2ccc(Br)cc2)n2ncc(C(F)F)c2N1Cc1ccccc1,-9.0,0.737,2.6922
[C@@]1(C(=O)N2CCC(CNC(=O)CCc3cccnc3)CC2)CCCN1c1ccccc1,-9.0,0.859,2.5562
[C@@]Oc1ccccc1C(=O)Nc1cccc(Sc2ncnc(N3CCCC3)n2)c1,-9.0,0.779,2.7358
[C@@](O)(c1nc(-c2ccccc2)c(O)n1C1CC1)c1cc(F)c(F)cc1F,-9.0,0.793,2.7873
[C@@]1(c2ccc(Cl)cc2)NC(=O)N(CC(=O)NCc2ccccc2)[C@H]1c1ccc(Cl)cc1,-9.0,0.665,2.8556
Cc1ccc(-c2ccnc(NCc3nc(-c4ccccc4)on3)c2N)cc1,-9.0,0.663,2.2784
[C@]1(c2ccc(Cl)c(Cl)c2)NC(=O)NC(=O)[C@H]1C(=O)NCc1cccc(Br)c1,-9.0,0.709,3.1199
[C@]1(C(=O)NCc2ccc(N(C)C)cc2)NC(=O)N(CC(=O)Nc2cccc([N+](=O)[O-])c2)C1,-9.0,0.531,2.6712
[C@]1(COc2ccc(Cl)cc2Cl)[C@@](C#N)(c2ccc3c(c2)OCO3)C12CC[NH+](C1CCCC1)C2,-9.0,0.794,5.1291
[C@](O)(c1ccc2[nH]ncc2c1)[C@H]1CCCN(c2ncccn2)C1,-9.0,0.887,3.1457
[C@]1(c2c(Cl)cccc2NC(=O)NC(C)(C)c2ccccc2)[C@@H](O)[C@H]1O,-9.0,0.787,3.2620
[C@]1(C(=O)NC2CC[NH+](CC(=O)N3CCc4ccccc43)CC2)SCC1(C#N)c1ccccc1,-9.0,0.819,4.2482
[C@]1(c2ccccc2)NC(=O)/C(=C/c2cccn2-c2ccccc2)[C@@]1(C)C(N)=O,-9.0,0.803,3.3834
[C@](O)(c1nc(-c2ccnn2Cc2ccccc2)n[nH]c1=O)Oc1ccccc1,-9.0,0.647,2.6938
[S@@](=O)c1ccc(CN(Cc2ccccc2)c2nc3ccccc3o2)cc1,-9.0,0.613,2.3957
