SMILES,Dock,QED,SA
COC(=O)c1ccc(CNC(=O)Nc2ccccc2C(=O)N2CCCCC2)cc1,-9.6000,0.7096,4.6196
O=C(N[C@@H]1CCCc2ccccc21)c1ccccc1OCc1ccccc1,-9.5000,0.6420,5.2654
O=C(COc1ccc(F)cc1)N1CCC[C@H](c2nc(-c3ccccc3)no2)C1,-9.5000,0.6247,4.9541
O=C(CN1CCN(C(=O)c2ccccc2F)CC1)Nc1ccc(Cl)c(C(=O)N2CCCC2)c1,-9.4000,0.6754,4.7705
O=C(N[C@@H]1CCOC1)c1cc(-c2ccccc2)nc2ccccc12,-9.4000,0.7548,3.8021
O=C(NC1CCCC1)[C@H]1CCCN(C(=O)NC[C@@H](c2cccs2)c2ccccc2)C1,-9.3000,0.6723,5.4582
O=C(Nc1ccc(Br)cc1)N1CCC(NC(=O)c2ccccc2)CC1,-9.3000,0.7689,3.8834
Cc1cc(OCC(=O)N2CCC(c3nc4ccccc4o3)CC2)ccc1F,-9.3000,0.6468,4.5412
O=C(COc1ccc(Cl)cc1)Nc1cccc(C(=O)N2CCCCCC2)c1,-9.3000,0.7794,4.5903
O=C(Nc1cccc(-c2nc3ccccc3s2)c1)c1ccc(Cl)cc1,-9.3000,0.4437,5.6588
Cc1c(-c2ccccc2)nn(CC(=O)Nc2cccc(F)c2)c1C,-9.3000,0.7402,4.1287
COc1cc([C@@H]2CC(=O)NC(=O)C2=Cc2ccccc2)cc(OC)c1OC,-9.3000,0.5997,4.312
Cc1c(OCC(=O)N2CCCCC[C@@H]2c2ccccc2)c2ccccc2n1C,-9.2000,0.5914,4.8622
COc1cc(OC)c2ccccc2c1C(=O)Nc1ccc(C(=O)N2CCCCC2)cc1,-9.2000,0.6001,5.7302
O=C(N[C@@H](CCc1ccccc1)c1ccc(Cl)cc1)c1ccc(F)cc1,-9.2000,0.5548,5.3535
O=C(Cn1c(C(F)(F)F)nc2ccccc21)Nc1ccccc1C(=O)N1CCCC1,-9.2000,0.6509,4.8683
Cc1ccc(-c2ccc(C(=O)NCc3cccc(C#N)c3)cc2)cc1C,-9.2000,0.6934,4.5078
Cc1c(OCC(=O)NCCc2ccccc2)c(=O)c2ccccc2n1CC(=O)N1CCCC1,-9.2000,0.5258,5.8765
O=C([O-])C1=C(C(=O)Nc2ccccc2)c2ccccc2N1Cc1ccccc1,-9.2000,0.5365,5.2062
O=C([O-])c1cc(C[NH+]2CCC(c3ccc(F)cc3)CC2)nc(N2CCCC2)n1,-9.2000,0.7648,5.1299
O=C(c1ccccc1F)N1CCC[C@@H](c2nc3ccccc3[nH]2)C1,-9.2000,0.7312,3.412
O=C(Nc1cccc(O)c1)Nc1ccc(-c2cccc(F)c2)cc1,-9.2000,0.5958,4.6302
Cc1nn(-c2ccccc2)c(C)c1CN(C)C(=O)Cc1ccc(Cl)c(Cl)c1,-9.1000,0.5527,5.0268
Cc1c(-c2ccccc2)n(Cc2ccccc2)nc1C(=O)N1CCCC1,-9.1000,0.6626,4.3759
Cc1c(-c2ccccc2)ncnc1C(=O)N[C@@H](C)c1ccccc1,-9.1000,0.7426,4.1585
Cc1cc(C)c(C(=O)CN2C(=O)N[C@@](C)(c3ccccc3)C2=O)cc1[N+](=O)[O-],-9.1000,0.3206,4.3377
COc1cc([C@@H]2CC(=O)N(Cc3ccccc3)C2=O)ccc1OCc1ccccc1,-9.1000,0.5036,5.9158
O=C(N[C@@H]1CCS(=O)(=O)C1)N1CCc2c([nH]c3ccccc23)C1,-9.1000,0.7780,3.1057
Cc1c(-c2ccccc2)ncnc1NCCNC(=O)c1ccc(Cl)cc1,-9.1000,0.5981,5.3579
Cc1n[nH]c(C(C)C)c1C(=O)N1CCC[C@@H](C(=O)N2CCC(C(=O)N3CCCCCC3)C2)CC1,-9.1000,0.6794,4.1065
O=C(Nc1ccccc1N1CCCC1)c1ccccc1OCc1ccccc1,-9.1000,0.6030,5.8631
O=C(Cn1ncc2ccccc21)NNC(=O)c1ccc(-c2ccccc2)cc1,-9.1000,0.4920,5.0389
O=C(Nc1cccc(COC(=O)c2ccc(Cl)cc2)c1)c1ccc(Cl)cc1,-9.1000,0.5173,5.7098
O=C(N[C@@H](c1ccccc1)c1ccccc1)c1ccc2c(c1)OCO2,-9.1000,0.7377,4.579
Cc1n[nH]c(C)c1NC(=O)c1cc2ccccc2nc1N1CCCCC1,-9.1000,0.7038,4.4559
COc1ccc(F)c(NC(=O)C(=O)N2CCC(NC(=O)c3ccccc3)CC2)c1,-9.1000,0.7219,4.0169
O=C(NCc1ccc(Oc2ccccc2)cc1)C1CC[NH+](Cc2ccccc2)CC1,-9.0000,0.5854,5.4451
O=C(NCc1ccc(C(=O)N2CCCC2)cc1)c1ccccc1C(=O)N1CCOCC1,-9.0000,0.7538,4.3783
O=C(c1ccccc1)N1CCC[C@H](c2nnc(-c3ccccc3)o2)C1,-9.0000,0.6822,4.0452
O=C(NC[C@@H]1CCCN(c2ncccn2)C1)c1ccccc1F,-9.0000,0.8903,3.279
O=C(CNS(=O)(=O)c1ccc(Cl)cc1)Nc1ccccc1N1CCCCCC1,-9.0000,0.6959,4.9785
O=C(c1ccc2nccnc2c1)N1CCCC[C@H]1C1CCCC1,-9.0000,0.7971,2.9781
O=C(c1ccon1)N1CCC[C@H](c2nc3ccccc3n2Cc2ccccc2)C1,-9.0000,0.4798,5.4676
Cc1cccc(Oc2ccc(C#N)c(NC(=O)c3cccc(C)c3)c2C)c1C,-9.0000,0.5777,5.3539
Cc1nc2cc(Cl)ccc2n1CC(=O)N1CCN(c2ccccc2F)CC1,-9.0000,0.6416,4.0273
