SMILES,Dock,QED,SA
O=C(NCCC(=O)N1CCCC1)c1ccccc1C(=O)Nc1ccccc1Cl,-9.6000,0.7315,4.6834
O=C(Nc1ccccc1)c1ccc(C(=O)N2CCC(c3ccccc3)CC2)cc1,-9.5000,0.6412,5.0517
Cc1nc2ccccc2n1CC(=O)N1CCC(C(=O)N2CCN(c3ccccc3)CC2)CC1,-9.5000,0.5696,4.8208
O=C(NC1CCN(c2ccccc2)CC1)c1cccc(S(=O)(=O)N2CCCCC2)c1,-9.5000,0.7452,4.5961
COc1cccc(C2=NN(C(=O)c3ccccc3)[C@H](c3ccccc3)C2)c1,-9.5000,0.6306,4.845
Cc1ccc(S(=O)(=O)N2CCCCC2)cc1NC(=O)CN(C)C(=O)c1ccccc1,-9.4000,0.7150,4.4833
Cc1noc(C)c1CC(=O)N1CCN(C(=O)c2cc(C#N)ccc2F)CC1,-9.4000,0.7721,3.4662
CN(C1CC1)S(=O)(=O)c1cccc(C(=O)NCCC2=CS(=O)(=O)c3ccccc32)c1,-9.4000,0.6540,5.2453
CN(C)C(=O)c1cccc(C(=O)Nc2ccc(F)cc2C(F)(F)F)c1,-9.4000,0.8027,3.0091
O=C(Nc1ccc2c(c1)CCCN2S(=O)(=O)c1ccccc1)c1ccc(F)cc1,-9.4000,0.6504,4.9848
O=C(COC(=O)c1cccc(F)c1)Nc1cccc(C(=O)N2CCCCCC2)c1,-9.3000,0.7306,4.4972
Cc1ccc(C(=O)NCC(=O)NCc2ccccc2)cc1NC(=O)c1ccccc1F,-9.3000,0.4984,5.6969
O=C(Nc1ccc(C(=O)N2CCOCC2)cc1)c1ccc(-c2ccccc2)cc1,-9.3000,0.6851,4.8131
O=C(Nc1ccc2c(c1)CCO2)c1ccccc1OCc1ccccc1,-9.3000,0.6929,5.167
Cc1cc(C)c(NC(=O)CCc2ncc(-c3cccc(Cl)c3)cc2Cl)c(C)c1,-9.3000,0.4653,5.8884
O=C(Nc1ccccc1C(=O)Nc1ccccc1)c1ccc(F)cc1F,-9.3000,0.6778,4.6464
O=C(Cc1cccc(C(=O)N2CCN(Cc3ccccc3)CC2)c1)N1CCCC1,-9.3000,0.7373,3.854
O=C(Nc1ccc2c(c1)OCCCO2)c1ccc(S(=O)(=O)N2CCCCCC2)cc1,-9.3000,0.7501,4.7351
O=C(Nc1cccc(N2CCCCC2)c1)c1cccc(-n2cccn2)c1,-9.3000,0.7232,4.8015
O=C(Nc1ccc2c(c1)CCCN2C(=O)c1ccccc1)c1ccc([N+](=O)[O-])cn1,-9.3000,0.4773,5.2432
O=C(Cc1ccc(O)cc1)Nc1cccc(C(=O)Nc2ccccc2)c1,-9.3000,0.6069,5.0472
CN(C)c1nc(C(=O)N2CCC(OCc3ccccc3)CC2)nc2ccccc12,-9.2000,0.6172,4.8697
CCOC(=O)C1=C(C)C(C(=O)N2CCC(C(=O)Nc3ccc(C)cc3)C(=O)CC2)C1,-9.2000,0.5429,3.9545
COc1ccc(N2CCN(c3ccccc3C(=O)NCc3ccccc3)CC2)cc1,-9.2000,0.6293,5.5935
