SMILES,Dock,QED,SA
O=C(c1cc([O-])[nH]n1)N1CCC(c2nn(Cc3ccccc3)c3cc(Cl)ccc23)CC1,-10.3,0.5314,5.5974
Cc1ccc(F)cc1NC(=O)c1ccccc1NC(=O)c1cccc2c1[S@](=O)CC2,-10.1,0.6582,5.2962
O=C(c1cc2ccccc2c([O-])n1)N1CC[C@@H]2CCCC[C@H]2C1,-9.7,0.8135,2.3036
O=C(CN1C(=O)c2ccccc2C(=O)/C1=C\\Nc1ccccc1)Cc1cccc(Cl)c1,-9.6,0.5732,6.2564
CCN(c1ccc(C)cc1)S(=O)(=O)c1cccc(C(=O)Nc2cccc(C)c2)c1,-9.5,0.6388,5.5607
COc1cccc(C2(CNC(=O)[C@@H]3Cc4cc(C)c(C)c(C)c4O3)CCOCC2)c1,-9.5,0.8164,4.7719
C[C@H]1CN[C@@H](c2ccccc2C(N)=O)C[NH+]1C(=O)NCc1ccccc1,-9.5,0.6495,4.7107
Cc1[nH]c[nH+]c1CNC(=O)NNC(=O)[C@@H]1C[C@@H]2CCCc3cccc1c32,-9.5,0.6292,4.0136
O=C(N/N=C/[C@@H]1C(=O)NCc2ccccc21)c1ccc(F)c(F)c1,-9.4,0.6686,3.3142
Cc1ccc(-c2csc(C[C@@H](C)NC(=O)Nc3ccc(F)cc3)n2)cc1Cl,-9.4,0.5767,5.8014
Cc1ccccc1Cc1nc(CC(=O)N2CC[C@@]3(CCCCC3=O)C2)cs1,-9.4,0.8045,4.236
CCc1nc(-c2ccccc2)ccc1NC(=O)NCc1cccc2cccnc12,-9.4,0.4996,6.1278
COc1cc2c(cc1Cl)C=C(CCc1ccccc1OC)C[NH+]=C(N)N2,-9.3,0.7521,4.4173
O=c1[nH]c(/C=C2/SC(=S)N(c3ccc4c(c3)OCCO4)C2=O)c(N2C[C@H]3CC=CC[C@H]3C2)ccc1=O,-9.3,0.2848,6.0692
Cc1cccc(NC(=O)CSc2nnc3c4ccccc4n(N)c3c2C)c1C,-9.3,0.4063,5.7466
CSc1ccccc1NC(=O)c1ccccc1Cn1ccccc1=O,-9.3,0.7108,4.7876
CC(C)(C)OC(=O)C1=CC([NH2+][C@@H]2CCCN(c3ccc(C(F)(F)F)cn3)C2=O)CCCC1,-9.3,0.7082,3.7249
Cc1n[nH]c(C)c1CCC(=O)NC[C@H](c1c(Cl)cccc1Cl)N1CCCCC1=O,-9.3,0.6838,5.3334
Cc1ccc(N2Cc3ccccc3C2=O)c(NC(=O)[C@H]2CCCC[C@H]2C(=O)[O-])c1,-9.2,0.8677,3.9845
