SMILES,Dock,QED,SA
COC(CCl)([SH]=O)C([SH]=O)(C(=O)C(=O)CN)C(Br)(C1=CNNC1)C1CC=C(N)C1,-7.809410,0.108122,6.429658
CCNC1(C(=O)C2=C(C(NC(C)O)(C(C)=O)C(C)(C)F)C(CC)=CC2=O)CCN=C1NCN,-7.650000,0.218138,5.265584
CNC(NC(N)(NC)C1=C(N)C(F)(C(S)(I)C(=O)NC(N)=O)CC1)C(=O)CN,-7.511920,0.066312,5.526974
COC(O)(N=N)C(N)(F)C(N)(C(C=O)C=O)C(C)(N)C12NC(=O)C1(OC)N2,-7.500000,0.036334,6.245310
CC(=O)C(O)(C=O)C(S)(C(N)O)C(Br)(NO)C1=C(C(C)(O)C(N)=O)CCS1=O,-7.371905,0.030635,5.982945
CNC1(C(=O)c2c(C(=O)C(=O)C=O)sc(C(=O)F)c2OC(O)S)C=C(N)CC1,-7.350000,0.081653,5.195821
CCOCC(N)(CC(C)(N)N)C(N)(CN)C1=C(F)NC(F)(C(C)=O)N1N,-7.350000,0.127728,5.294687
CCC(N)N(C1=C(C(=O)C(=O)F)SCC1)C(O)(O)C(O)(C(C)(C)N)C(C)(N)N,-7.350000,0.124385,5.076235
CCC(O)C(F)C1=C(C(N)(N)N(CCN)C(=O)Cl)N(C=O)N(C)C1(O)F,-7.200000,0.141775,5.386995
CNC(C(N)C(N)C(=O)O)C1([SH]=O)NC(F)=C(C(=O)N(C)C(C)(N)Cl)S1,-7.200000,0.095565,5.783564
CCCC(=O)C1(OC(N)(F)N(C)C(N)(OC)C(C)(C)S)COC(OC=O)=N1,-7.200000,0.197482,5.477274
CC1=C(Br)C(=O)C=C1CC(N)(Cl)C(Cl)(C(O)NN)N(C)C(C)(Br)C(C)Cl,-7.187710,0.120385,5.605633
CCC(C)(Br)C(=O)C(C)(N)C1(N(C)CCO)C=CC(C(C)(O)CN)=C1F,-7.050000,0.401502,5.252282
CCNC(Cl)(C(C)C(=O)Cl)C(C)(N)C1(OC)N(C=O)C(=O)N1C(=O)CC,-7.050000,0.248867,5.146829
NCC(F)(C(N)C(N)=O)C(N)(O)C(=O)C1(C2=C(O)C(=O)C(N)=C2O)CCC(N)=C1S,-7.050000,0.136441,5.463665
CC1=NCC(C(=O)C2(NN)C(C)=C(S)C[SH]2C=O)=C(N(C)C(Cl)(CCC(N)N)c2cc(NS)c(N(C)O)cc2C)O1,-6.936465,0.030851,6.144103
CCC#CC(C(N)(CC(C)N)C(C)=O)C1(N(C)CCC)CN(C)C(F)=C1Br,-6.900000,0.443916,5.254208
CNC(C)C(N(C)C)C1([SH]=O)N(C(=O)O)C(C)=C(C(C)C=O)N1C(C)S,-6.900000,0.349322,5.693879
CCC(C)(C(OC)C(C1=C(N(C)C)C(N)=NC(=O)S1=O)C1(C)C=C(CC=N)CC1)C(C)(O)NC,-6.850000,0.196133,6.026482
CC1=C(F)OC(C)(C2=C(C(F)CC(N)Cl)C(N)=C(C)C2=NC(C)(CN(C)CN)C(O)=NCF)N=N1,-6.804940,0.113742,6.001684
COC1=C(C(=O)C(Cl)NC(O)CN)CC(Br)(c2c(N)c(N)c(O)c(I)c2N)C1,-6.703220,0.060898,5.246293
CCCNc1c(C(=O)O)cc(C(CC)CCF)c(C2(S)CC=C(C)C2)c1CC,-6.697500,0.306901,4.350626
CC#CC(CCN)C1=C(C(C)(N)C(=O)CO)C2(F)N(C)N(C)C(=O)C2(C)S1,-6.600000,0.426256,5.449546
CCN1CC(C(CO)N(C)C)(N(C)C)C(C(Cl)(C2=C(C(=O)C(C)F)CC(=NC(C)=O)C=C2)C(C)C)=C1C,-6.595680,0.428107,5.486779
