SMILES,Dock,QED,SA
CNC1=C(CN(O)CCl)SC(C=O)(N(NC)C(C)(C=O)COC(N)=O)N1,-7.650000,0.122657,5.440361
CC(=O)CC(N)(C(=O)CCO)N(C)C1=C(S)OC(=C(C)ONOCN)N1,-7.650000,0.081922,5.060430
CCC(=O)C1=CC(=O)S(=O)C1(C(N)C(Cl)(CO)CC(C)N)N(C=O)C=O,-7.500000,0.291730,5.691593
CCCC(OC)N(COC)C1=C(N)OC(C(CC)CN)(C(C)NC)N1C,-7.500000,0.435971,5.178334
CCOC(=O)OC1=C(CN)C(Cl)(N(CCN(CN)CS)C(N)O)C(C)=C1,-7.500000,0.109942,4.976765
CNC(C(=O)C(=O)F)(N1CC(O)=C(N=C(O)C(C)N)C1)C(N)(S)C(=O)C(C)O,-7.350000,0.054111,5.487876
CCC(N)(N)C1=C(C)OC(N)(N(C)C(C#N)(NC(N)OC)N(N)CN)O1,-7.350000,0.118329,5.740349
CCNC(O)(F)C12OC(=O)S(=O)C1(O)N2C(C(=O)C(N)(N)C=O)C(C)CN,-7.350000,0.053676,6.001759
CCC(=O)N(CC(=O)C1=C(N(CC)C(C)(Cl)CC)N(CCF)CC1)C(C)(C)O,-7.350000,0.316504,4.390559
CCOC(C(C)C)C1(C(=O)C(C)C)ON=C(OC)N1C(CC)N(C)CC,-7.200000,0.588312,4.806192
CNCC(C)CC1=NC(C=O)=C(C(C)(O)C(C)(NCN)OC)[SH]1C(C)=O,-7.200000,0.205856,5.601079
C=C(CC(=O)F)C1(N(C)CCBr)C=CC(C(C)(C)NC(O)C(N)=O)=C1C,-7.200000,0.210822,5.094829
CCC(NC)C(NC(N)O)(C(C)O)C(F)N1OC(F)(OCCl)OC1(C)C,-7.200000,0.193978,5.838212
CCC(C)N(C(=O)C1(O)COC(O)=C1C(Cl)(C=O)C(=N)C(=O)F)C(C)O,-7.200000,0.150689,5.312802
CNC(C)C(C)(CCC#N)N(CCC(=O)NN)C1=COC(F)(C(=O)F)O1,-7.200000,0.215188,5.118575
CCN(C)C(O)C(C)C1=C(C(=O)C(C)(O)CO)OC(O)(C(C)(O)C#N)O1,-7.200000,0.246378,5.401368
CCC(=O)N(C1=CC(S)(C(C)CC)C(N(C)NCN)=C1C)C(C=O)C=O,-7.200000,0.172918,5.123442
CCC(S)N(S)C(=C(C(C)=O)C(C)(O)OCNC)C1(S)CCC=C1C(C)=S,-7.200000,0.152341,5.592822
CCSC(=O)N(C)C1(C=C(CN)C(NCN)N(C)C(C)N)CC=C(CC)O1,-7.200000,0.318128,5.420386
CNN(C)C(C(C)O)N(C)C(F)(OC1=C(O)N(C=O)C(O)=C(C(=O)CN)C1S)C1=C(C)C(C)=CC1=S,-7.078295,0.054541,5.862137
CC(=CC(C)(C)N)C(C(O)=S)(C(N)C(N)=O)C1(CO)C(O)=CC(F)=C1C,-7.050000,0.281339,5.232391
CC(F)C1=C(NCO)C(C(=O)N(C)C(O)C(C)CF)(C(Cl)=C(O)C(=O)O)CC1,-7.050000,0.213807,5.319420
CCN1C(N)=C(N)N(C)C1(C(=O)SN)N(CC(C)C(C)C=O)C(=O)NC,-7.050000,0.324790,5.014271
CNC1=C(C2(C(C)C(C)C)C(O)=C(Br)CN2C)C(F)(CN)C(C(C)=O)=C(C(N)(CN)N(O)C=O)O1,-7.017345,0.095166,5.679282
