SMILES,Dock,QED,SA
CCN(C)C(O)([SH]=O)C1(SN)CC(O)=C(NC(C=O)(C=O)C(=O)CNCBr)C1,-7.957125,0.133754,5.873486
CC(C1=C(Cl)CSC1)C1=C(OC(S)(NO)C(C)(OC(S)N(C)C=O)C(O)C(C)N)SC(=O)C1,-7.800925,0.191298,6.178873
CNC(N)(C=O)C1=C(N)CC(CC(CCC(C)N)C(C)N)(NN(C)C)N1C,-7.650000,0.146627,5.508089
CNC(O)C(F)(C=O)C(C)(CC=O)C1(C(N)=O)NC(NCO)=C(OC)S1,-7.650000,0.168283,5.535253
CCCNC(Cl)(CC(O)(CC(=O)C=O)C1(N)CN(C)C(O)=N1)C(C)(Br)C=O,-7.650000,0.143873,5.456629
COC(C)N(C)C1=C(C)C(=O)C(=NC2=C(C3(F)CC(N(C)C)=C(C(N)(O)O)C3)N(C=O)SN2C(O)=S)S1,-7.583490,0.141271,5.764072
CNC(C(N)C(C)(O)C(F)(CC(C)O)C(N)F)C(C)(Cl)C1=C(CN)CS(=O)C1,-7.500000,0.149025,5.945397
CCNC(ON)(C1=C(CCCl)OC(=O)C1=O)C(O)(CO)C(=O)NC(C)S,-7.500000,0.161470,5.150015
CCC(C)C(F)(C1=C(C(=O)CC=O)CCC1(OC(C)C)C(C)=O)N(C=O)SC,-7.500000,0.210221,5.190501
CCC(NC(N)=C(C)N)(C(=O)C1=C(N)COC1)C(C=O)(CC)C(C)(C)C(=O)O,-7.500000,0.326681,4.888820
CC(=CCN)N(C(C)N)C1(OC(O)(O)C(=O)S)ON1C(N)(CS)C(C)C,-7.500000,0.130069,5.921745
COC1=C(C(C(C)C(N)O)C(N)(O)F)SC(F)(C(C)(O)N(S)CC=O)S1,-7.350000,0.127389,5.990587
CCCC(CN)(N(C)C(O)O)C1(C(S)(CC)CF)CCC(N(C)C)=C1C(C)C,-7.350000,0.306084,5.270100
CCC(N)(C(N)C(N)C(N)F)C1(C2=C(C(C)(C=O)C(C)=O)C(=O)C(=O)N2)NC1(N)Cl,-7.350000,0.147015,5.924360
CC=NC(S)(NC(F)(F)NCO)C(=S)C1(N(C)CC)C=CC(CO)=C1O,-7.200000,0.104056,5.519124
C=C(C(C(C=O)=C(F)OC(C)C)C(C)CC)C(S)([SH]=O)C1=C(F)CCC1=C=O,-7.200000,0.134517,5.663660
C=C(CC=O)C(S)(C1(C(=O)Cl)N=CCN1)C(CC)(N(C)C)C(C)(C)CC,-7.200000,0.255397,5.498025
CCC(C)(N)C1=C[SH](C)C(=O)C(C2(NC)C=NN=N2)=C1C(=O)C(C(C)=O)(C(C)=O)N(C)C(F)(F)C(C)=NC,-7.128260,0.152025,5.930544
CC(=O)C(N)(CN)C(F)(NC(=O)S)N(C(N)=O)C1(C(=O)O)CC(N)=C(N)O1,-7.050000,0.121508,5.267088
CCN(C)CC(OCO)(C(=O)N=O)C1=C(C(=O)C(C)N)C(Cl)=C(F)C1=O,-7.050000,0.417937,4.747396
C=CCC(=O)OC(=O)C1=C(C(=O)OC)CCC1(S)C(=O)C(=O)C(C)N(C)CC,-7.050000,0.197203,4.450127
CC(C)(N)C1=C(C(O)C=O)CCC1(F)Cc1sc(C(=O)S)c(C(=O)S)c1ON,-6.900000,0.177173,5.181428
CC1=C(C2(C3=C(C(N)(O)OC(N)O)C(C=O)=C([SH]=O)C(N(O)C(=O)C(C)O)=C3O)NC(I)=C(C)C2=O)OC(O)=CN1,-6.807220,0.125542,6.181336
CCC(=O)CC1=C(C=O)C(C(=O)C2=C(O)CCC2=O)C(C(O)CC)=NC1(c1nc(O)c(O)cc1CC)N(CC)CO,-6.708135,0.131677,5.277666
CN(C)C1=C2C(C(N)OCN)=C(CF)C(CCSN)=C(OCN)C2(N)NC1,-6.700000,0.191567,5.538620
CCc1cc(CF)cc(C)c1C1=C(CN2CCC=C2C)NC(C)=C(C(=O)c2c(C)c(C3=C(CCN)CN(C)C=C3C)c(SCO)c(N(C)N(C)C)c2C)S1,-6.631377,0.175503,4.764766
CCC(C)OC12N=C(C(C)=O)C(C)N(CC)C1(OC(N)C(C=O)CN)N2SC,-6.550000,0.215180,5.835517
CCOC1(F)C(=N)CNC(NC(=O)C=O)=C1C(F)(C1=C(N)CSC1)C(F)C(C)(N)N(C)C,-6.550000,0.177914,5.735663
CCN(C)C1=CC(C=O)C(=O)C(C(F)(OC(C)=O)N2CCC=C2C(C)O)=C1OC(C=O)CF,-6.550000,0.205829,5.530150
COC(C)C1=C(CN)C(N)=C(CN)C1(F)C(=S)C(=O)C1=C(CCO)CC(=O)N=N1,-6.550000,0.378156,5.149498
CCCc1nc(C=C2CCC(CC)=C2OC[SH]=O)nc(CNC=O)c1C(C)C,-6.550000,0.434550,4.340243
CC(CS)C(=O)C1(C(C)C2=C(C=O)CC(=S=O)N2)NC=CC(C(N)O)=C1NC(C)(N)N,-6.550000,0.181981,6.027565
CN(CN)C(C#N)(N=CCF)C1(C(=O)O)OC=CN=C1C([SH]=O)C(N)=O,-6.550000,0.192181,6.120720
CC(=O)C(N)OC1(C(S)(C(=O)CC=N)C(C)(O)C=O)C(O)=CCC=C1F,-6.550000,0.167334,5.716643
CC(=O)C1(N(C2=CCC(Cl)(OC(N)N)C=C2)C(NCN)C(C)N)C=C(O)CC1,-6.550000,0.225073,5.804364
CC(=O)C(S)C(Cl)([SH]=O)C(C)(C(=O)C1=CN(C=O)N(C(N)O)CC1)C1=NNC=C1,-6.550000,0.138187,6.002287
CCCNC1(CCl)N(CO)C(=O)N(C(C)C(CN)C(C)N)C2(N)NC21N,-6.550000,0.170024,5.632443
C=[SH]N(N)C1(N2CC(N)=C(OCCC)C2)OC(F)=NC(=NC)C1(O)C(O)CN,-6.400000,0.112062,5.852128
C=CC(N)(S)N1C(C2=C(N)N=C(C(F)C=O)C2=O)=C(CN)NC(N)=C1C(C)(N)CO,-6.400000,0.184976,5.604885
CCC(N)NC(C(=O)NC)(C(=O)C(=O)Cl)C1(SN)N=C(O)C(C)=C(N)O1,-6.400000,0.190569,5.297334
CCN(O)C(N)(NC1=CCC=C1)C1(C)C(O)=C(N(C)C(N)C=O)N=CC1C,-6.400000,0.235058,5.766025
CNC1=C(C(C)=O)C(C)=C(C)C(CC(N)(C=CN)N(C)CN)(NC)C1O,-6.400000,0.302943,5.351409
CCC1=C(C(Cl)(CC)C(N)CC(N)(S)CC)C(C)(NNC=O)NCC1=O,-6.400000,0.105620,5.540006
CCN(C1=C(C(N)(O)C(=O)CO)N=C(N)N(C2=C(C(C)=O)CCN2C(N)=O)C1(C)N)C(N)O,-6.400000,0.157422,5.183006
CCc1nc(N2CCC(NC(C)=O)=C2N)c(NNC)c(OC(C)(N)N)c1C=N,-6.400000,0.176639,4.127724
CC1=C(N)CC(N(C(S)C=O)C(C(=O)NCN)C(C)C(C)O)=C(O)C1=O,-6.400000,0.178460,5.130087
CNCC(=O)C1C(C=O)(C(N)N)C(C=O)C(C)(N)C2(C(N)C=O)OC12N,-6.400000,0.135154,6.045424
CC1=C(NC(C)C=O)C(N(C)C=O)=C(C=C2CC(SC(S)N(C)C=O)=CO2)C(C)C1=O,-6.400000,0.290018,5.696314
CNC(=C1C=CC(N(C)S)=C1)C1=C(C(N)(C#N)CC=O)C(=O)C(OCF)=C(N)C1=O,-6.400000,0.236539,4.986773
CCC(NC)(C1=C(F)C(ONC)(C2=NC(Br)(C=O)C(F)=C(C)C2=O)C=C1)C(O)(S)CO,-6.371920,0.176843,5.901221
CNC1=C(c2c(C(C)C(C)=O)nc(S)c(C3=NNC(C)=NN3C(C)NC)c2OC(=O)CCCO)C(=O)CC1,-6.278330,0.203834,4.951137
CCC(C)(CN)c1c(C2=C(O)NCC2)c(C(=O)CN)c(O)c(N)c1C(C)(N)O,-6.250000,0.136962,4.741743
CNOC1(C(=O)C(NC)(OC)c2c(CF)cc(N)cc2C(C)N)C=CCO1,-6.250000,0.213993,5.128388
CNC(=O)C(=O)C(N)(O)C1(C=O)N=C(S)C=C(C)N1C(N)(CN)C(C)N,-6.250000,0.199387,5.549143
CCC(=O)C1=C(C2=CCNC2)C(C(=O)C(N)NC)N(C#N)C(C(=O)[SH]=O)=N1,-6.250000,0.215422,5.430112
CCNC1(OC2(N)C(CN)=COC(=N)S2=O)C=C(O)C(C=O)=C1C(N)O,-6.250000,0.183551,6.001948
CCCN(c1c(C(N)Cl)c(CN)nc(C)c1N1CC(C)=C(OC=N)C1)C(C)O,-6.250000,0.161705,4.863324
CCN(C)C1=C(C)CN(C(Cl)(CC(F)CN)c2cnc([SH]=O)cc2C(=O)O)C1,-6.250000,0.310032,5.160546
CCC(C)C(C)N(SCN(C)C)C1=C(O)CC(N)(CC(N)O)C(C)=C1Cl,-6.250000,0.344782,5.252629
CC1=NCCN1c1c(N)c(C)c(C(=C=O)C(N)(N)CBr)c(S)c1C(C)NCN,-6.250000,0.113994,4.807421
CCC(C)(O)C(S)(C1=NCC(C=S)=C(OC)S1)C1(N)CC(CCNC)=CO1,-6.250000,0.329212,5.522692
CCc1c(O)c(C(C)N)c(C=O)c(N2CC(CSN)=C(OC(N)CS)C2)c1S,-6.250000,0.147691,5.096767
CCNC(O)N(C(=O)CO)c1c(NC)cc(F)c(NC=O)c1C1=C(C)COC1,-6.250000,0.303334,4.298081
CCOC=C(C)C1(N)C=C(C=O)C(CC)=C(CN)C1(NS)N1CC=C(NC)C1,-6.250000,0.220366,5.390750
CNC1=C(C(N)(O)N2C=CCC2)C(N(C)C)=NC(N(C)C(N)OC)=C1N,-6.250000,0.396098,4.915040
CCOC(C)CC(N)C1=C(CN)C=C(N2CSC=N2)C(C(C)CN)=C1C,-6.250000,0.609515,4.788252
CCC(N)(N(C)C)C(O)(NC(=O)C(=O)CCS)OC1=CC(Cl)N=C2CCN=C12,-6.250000,0.133889,5.362849
CCC1=C(Nc2c(NOC(N)=O)c(C(C)=C=O)cc(N)c2C(=O)O)NCC1,-6.250000,0.235560,4.076828
CCC(O)(C(C)N)C(C)C(=N)c1c(O)c(N)c2c(c1C(=O)C(=O)Cl)C=NC2,-6.250000,0.116903,5.078135
CNC1=NC(N(C)C(N)CO)=C(C(N)(N)O)C(C2(Cl)NC=C(CN)N2)=N1,-6.250000,0.126953,5.168868
C=C(C)C1=NN(C2(N(O)C(N)(OC)C(=O)C(=O)O)NC(N)=CSC2=O)CC1,-6.250000,0.189552,5.369138
C#CN(C=C)c1c(C2=NOCC2)nc(Cl)c(C(=O)OC(C)N)c1C(=O)C(N)=O,-6.250000,0.126716,4.562301
CCC1(O)CC=C(C2CCC=N2)C(N)(C(=O)C(O)(OC(=O)S)C(=O)F)N1CO,-6.250000,0.190310,5.699281
CCOC1=C(C(CC)NC)C(C2(O)C=NC(N)=C2)=C(N)C(O)(O)N1CF,-6.250000,0.244943,5.088612
CCc1nc(C2=C(C(N)(C3=C(S)CN(CC)C3)C(C)O)OC(F)=C(C(N)=O)C2)c(C(C)=O)c(NC)c1SC,-6.228685,0.164278,5.028139
CCC(C)(N)N(CN(C)C(S)C1=C(C(O)=C2C(O)=C(C)C(C)=CN2C)C(Cl)C(=O)N1)C(C)C,-6.100545,0.150800,5.417118
CN(S)C(C)(C(N)=O)C1=C(S)CC(=O)C(O)=C1C(O)C(N)(O)C1=CCCN1,-6.100000,0.199022,5.437941
CCC(=O)c1c(N)nc(O)c(C)c1C1=CN(C(N)(CN)C(=O)N(C)C)CC1,-6.100000,0.507060,4.313233
CCCC1=CC(C(=O)C(=O)C(C)=O)(C2(C=O)C=C(C)C(F)=C(O)C2NC)CC1,-6.100000,0.285564,5.121834
CC(=O)C(=O)C1=CC(N)=C(C=O)C(C(=O)C2(NC(=O)O)C=CC(N)=N2)=C1,-6.100000,0.235575,4.211362
CC(=O)C(C)(Cl)C1=NN(C2(C(O)CF)ON=C(C(C)(F)CCN)N=C2N)CC1,-6.100000,0.484852,5.668095
C#CC(NC)c1c(O)c(C(F)(Br)OC=O)cc(OC2N=C(C)CO2)c1OC,-6.100000,0.359388,5.203432
CCN(CC)C1(c2nc(OC(C)=O)c(CO)c(C(C)O)c2F)CC=C(CF)C1,-6.100000,0.517587,4.586182
NC=C(F)C(O)(O)C1=C(C2(C(=O)C=CCCl)CCC(N)=C2O)NC(N)(O)N=N1,-6.100000,0.152638,5.553799
CCN(C(=O)Cl)C12NC(=O)C(C)=C(NC(C)=O)C1(C(=O)CCO)OC(=O)O2,-6.100000,0.310848,4.755062
COC1(C2=NN(C)N(C)C(CCO)=C2C(C)=O)NC(CN)=C(NSC)O1,-6.100000,0.397061,5.004012
CCC1=CNN=C1C1=NC(C(N)(ON)C(=O)SC)=C(C(N)=O)C(C)=C1N,-6.100000,0.337207,4.476937
CNC(C1=C(C)C=C(NC=O)C(O)=C1N)(C(N)O)C1(O)C=C(N)C=C1N,-6.100000,0.117847,5.048995
CC1CN(CCO)N(C(N)(C(C)C2=CCNC2)C(N)C(=O)S)C(C)(CN)C1,-6.100000,0.222412,5.537353
CCOC1=C(N2CCC=C2N)N(C(CC)C(C)(C)N)C(C=O)(CC)C(C)=N1,-6.100000,0.630064,4.972844
COC1(C(F)(C2=CC=NC(C)N2)C(O)(C(F)=[SH]C)N(S)C(O)CO)CC=CC1,-6.100000,0.109451,6.215550
CNC(O)(F)C(=O)c1c(O)c(N=C(C)N)c(N)c(N)c1N1CC=C(C(=O)O)C1,-6.100000,0.061968,4.442541
CCC(N)C1=C(C)CCN1C(N)(N)C(N)(N=O)N1C(=O)OC(O)=C(O)C1(N)O,-6.100000,0.177108,5.410785
C=COC1(SC2=CC=C(OC(C)=O)C(=C(C)N(CC)CN)O2)C=NCN1,-6.100000,0.374552,5.173004
NS(=O)(C=S)=C(C(=O)C1=C(O)C(O)=NC(N=O)=C1Cl)C1(F)OC(C=O)O1,-6.100000,0.245629,5.152214
CCC1=CC(CC)(C2(O)CC(O)=C(O)C(C=O)=C2C(C=O)CC)[SH](CC)C1,-6.100000,0.285128,5.729359
CC(=O)C1=C(N)C(=O)C2=CC(CC(N)=O)=C(O)C2=C1C(=O)C(C)(N)C(=O)[SH](=O)=O,-6.100000,0.227467,4.729587
CNC(CN)(C1=CCC(O)=C1)C1(C(N)=O)NN=C(C(N)O)C(C)(C)N1C,-6.100000,0.258817,5.482325
CNC1=C(C)C(=C(N=O)OC=O)C(=O)C(C2(C)CC(N)=C(O)C2)=C1C(N)(N)Br,-6.100000,0.074020,5.060040
COC(CCl)(C(C)N)N1C=CC(Cl)(NC(N)C(C)C2=CC=CC2)N=C1N,-6.100000,0.276355,5.743169
CC1=NN(C(=O)N2C(Cl)=C(NC=O)C(C=O)=C(CC(N)(N)O)C2(O)C=O)CC1,-6.100000,0.186806,4.897761
C=C(N(C)C(Cl)(C(=O)O)N(CS)C1(S)CC(O)=CC=C1C)C1(CF)CC=CC1,-6.100000,0.146324,5.477680
CC(N)C(=O)C(=O)C1=C(N)C(Cl)=C(NC(=O)C(N)(F)C(C)(N)N)C(N)=N1,-6.100000,0.124330,4.465264
CC(O)N(C(F)(S)CC=O)C(Br)(CF)C1(C)C=COC(C2=CCC=C2)=C1,-6.100000,0.191903,5.737178
COC1=CNC(CO)(C2=CCC(S)=C2)C(N)(N(CN)C2=C(OC(N)(Cl)N(C)S)C(C)C=CC2=N)S1,-6.060935,0.089687,6.398239
CCCC1=CCC(=NC2(c3c(O)c(C)c(O)c(N(CC)CCC)c3OC)N=C(N(C)CO)CC=C2C(=O)OC)C1,-6.033520,0.205853,4.732089
CCCC1=C(C2(Cl)C=CC(NC)=C2)C(F)=C(C=NC)C(O)(C=O)C1C=O,-5.950000,0.403667,5.444442
CCOC(Br)C1(C#N)C(N)C(CN)=C(C2=C(C)CCN2C)N(C(C)CC)C1O,-5.950000,0.501446,5.386399
COC(=C1N=C(C2N=NC(NC=O)N2C)N=C(CF)N1)C(C)(C)N(C)C,-5.950000,0.495404,5.373273
CCCC(C)C(C)C1=CCC(O)(C2=CN(C)C=C(C=O)C2(O)S(C)=O)N1C,-5.950000,0.640395,5.497220
CCC1=C(F)C(C)(C)N(C(=N)NCN)C(C2=C(CC3(OC)CC=NC3)C(=O)C(C)=C2C)=C1NC,-5.950000,0.257155,4.988584
CNC12N=C(C(C)Cl)C(C#N)=C(OC(=O)CC=O)C1=C(N(C)C=O)CN2C,-5.950000,0.282877,5.133105
CSC(C)(F)C1=NC(=O)C(C2=C(N(CN)CF)COC2)=C(CN)C1(Cl)C#N,-5.950000,0.361369,5.400859
CNc1c(C=O)c(C)c(C(=O)F)c(C(=O)NC(C)C)c1C1=C(N)CCN1CN,-5.950000,0.407508,3.745385
CCCC1=C(F)C(O)(C2(C(N)(N)F)C(=O)CC(O)=C2C)N([SH]=O)C(N)=C1C,-5.950000,0.219142,5.290614
CCC(CO)C(C)c1ccc(C)c(NC)c1C(=NC)C1(C)CN=C(C)N1C,-5.950000,0.717604,4.668919
CCC(S)(C(N)C1=NCN(C)C(C)(CC(C)(C)Cl)O1)N(C)C1=CC(=O)CC1,-5.950000,0.378989,5.278252
COC12C(N)=CNC1(C(N)(N)N)C(=O)C(=O)C(C(N)=O)=C2OC(C)(N)F,-5.950000,0.104877,5.257808
CNC(F)(NC(C)S)C1(C(=O)C(=S)C2NC=C(C)N2)N=CCC(C)=C1N,-5.950000,0.159694,5.880660
CCc1c(N)cc(N(C(=S)C(C)(N)CF)C2(N=O)CC=C(C)C2)cc1N(C)C,-5.950000,0.308232,4.835814
