SMILES,Dock,QED,SA
Cc1ccccc1Nc1ccccc1C(=O)NNCc1ccccc1,-8.6000,0.5942,5.3508
O=C(NNCc1ccccc1O)c1ccccc1Nc1ccccc1,-8.6000,0.5204,5.5022
Cc1cccc(NCCc2ccc(-c3ccccc3)cc2)c1,-8.5000,0.6697,4.6025
O=C(NNNc1ccccc1)c1ccccc1Nc1ccccc1,-8.5000,0.5234,5.5351
COC(=O)c1ccc(NC(C)C)cc1NCc1ccccc1N,-8.3000,0.5620,4.6831
O=C(NNNc1ccccc1)c1ccccc1Nc1ccccc1F,-8.3000,0.5167,5.642
O=C(NNCc1ccccc1O)c1ccccc1Nc1ccccc1O,-8.3000,0.3478,5.835
c1ccc(CCc2ccccc2OOCc2ccccc2)cc1,-8.0000,0.4524,5.0727
CNc1c(C)cccc1NCCc1ccc(-c2ccccc2)cc1,-7.9000,0.6396,5.4296
O=C(NNCc1ccccc1O)c1ccccc1Nc1ccccc1F,-7.9000,0.5110,5.6117
O=C(NNCc1ccccc1)c1ccccc1Nc1ccccc1,-7.8000,0.6051,5.1694
CC(Cc1ccccc1)Nc1ccc(C(=O)OCc2ccccc2)cc1,-7.8000,0.6064,5.7466
Fc1cccc(Oc2ccc(-c3ccccc3)cc2)c1,-7.7000,0.6246,3.7584
Cc1cccc(NCCc2ccc(-c3ccccc3)cc2)c1N,-7.7000,0.6579,4.8687
Fc1cccc(Oc2ccc(-c3ccccc3)cc2)c1F,-7.7000,0.6226,3.8624
CNc1ccccc1CNc1cc(NC(C)C)ccc1C(=O)OC,-7.7000,0.6723,5.245
Nc1ccccc1CCN(CCCO)CCCc1ccccc1OF,-7.7000,0.6125,5.6281
O=c1c2c(ncn2Cc2ccccc2Cc2ccccc2)n(CO)c(=O)n1CF,-7.7000,0.5414,5.8985
OCCN(CCCc1ccccc1OO)CCc1ccccc1O,-7.7000,0.4611,5.3375
Cc1ccccc1Nc1ccccc1C(=O)NNCc1ccccc1N,-7.7000,0.4047,5.617
c1ccc(COc2ccccc2CNc2ccccc2)cc1,-7.6000,0.6982,4.9357
OCCCN(CCCc1ccccc1O)CCc1ccccc1,-7.6000,0.7075,4.9432
O=C(NNNc1ccccc1Cc1ccccc1)c1ccccc1NF,-7.6000,0.3862,5.9696
Oc1cccc(Cc2cccc(CCNc3ccccc3)c2)c1,-7.5000,0.6952,5.043
Cn1c(=O)n(CF)c(=O)c2c1ncn2Cc1ccccc1Cc1ccccc1,-7.5000,0.5360,4.8725
Cc1ccccc1C(=O)NNNc1ccccc1NCc1ccccc1,-7.5000,0.4905,5.9736
NNS(=O)(=O)c1ccc(NC(=O)c2ccc(Cc3ccccc3)cc2)cc1,-7.5000,0.4513,4.9981
CCN(CCCOF)CCCc1ccccc1CCc1ccccc1,-7.5000,0.5019,5.8853
NOc1ccccc1CNNC(=O)c1ccccc1N,-7.5000,0.4793,4.7193
Nc1cccc(CCc2ccccc2OOCc2ccccc2)c1,-7.5000,0.3942,5.3388
Cc1ccccc1COC(=O)c1ccc(NC(C)C)cc1C,-7.4000,0.8269,3.9616
CCn1c(=O)n(CO)c(=O)c2c1ncn2CCc1ccccc1,-7.4000,0.7464,5.2607
CCN(CCCc1ccccc1)CCCc1ccccc1F,-7.4000,0.6478,4.5037
Cc1ccc(C(=O)Nc2ccc(S(=O)(=O)NN)cc2)cc1F,-7.4000,0.5866,3.8404
Nc1ccccc1CCN(CCCO)CCCc1ccccc1O,-7.4000,0.5867,5.2093
Cc1ccccc1C(=O)NNCc1ccccc1ONN,-7.4000,0.4730,4.855
Nc1cccc(Cc2cccc(CCNc3ccccc3)c2)c1,-7.3000,0.6573,4.9763
