SMILES,Dock,QED,SA
COc1c(F)cccc1Nc1ccc(-c2ccccc2)cc1OOO,-8.9000,0.4864,5.9603
O=C(NNNc1ccccc1)c1ccccc1Nc1ccccc1,-8.8000,0.5234,5.5351
COOc1cc(NC(=O)c2ccc(Cc3ccccc3)cc2)ccc1S(N)(=O)=O,-8.7000,0.4579,5.6329
COc1c(F)cccc1Nc1ccc(-c2ccccc2)cc1OOF,-8.7000,0.4778,5.776
CONc1c(F)cccc1Nc1ccc(-c2ccccc2)cc1C,-8.6000,0.6070,5.4209
Cc1cc(-c2ccccc2)ccc1Nc1cccc(F)c1O,-8.5000,0.6463,4.4366
COc1c(C)cccc1Nc1ccc(-c2ccccc2)cc1O,-8.5000,0.6573,4.9368
O=C(Cc1ccccc1)Nc1ccc(S(=O)(=O)NNc2ccccc2)cc1F,-8.5000,0.5321,5.7034
CONc1c(F)cccc1Nc1ccc(-c2ccccc2)cc1CF,-8.5000,0.5665,5.8414
Nc1cc(-c2ccccc2)ccc1Nc1cccc(F)c1OF,-8.4000,0.6603,4.9414
Cc1cc(-c2ccccc2)ccc1Nc1cccc(F)c1NOF,-8.4000,0.5837,5.5576
Cc1cc(S(=O)(=O)NO)ccc1NC(=O)Cc1ccccc1Cc1ccccc1,-8.4000,0.5201,5.747
NOc1cc(-c2ccccc2)ccc1Nc1cccc(F)c1OOF,-8.4000,0.5018,5.7912
Nc1cc(-c2ccccc2)ccc1Nc1cccc(F)c1OO,-8.4000,0.3720,5.1257
Cc1cccc(Nc2ccc(-c3ccccc3)cc2)c1,-8.3000,0.6632,3.9969
Cc1cccc(Nc2ccc(-c3ccccc3)cc2)c1OF,-8.3000,0.6689,4.7459
NS(=O)(=O)c1ccc(NC(=O)c2ccc(Cc3ccccc3)cc2)cc1OF,-8.3000,0.6621,5.2724
c1ccc(-c2ccc(Nc3ccc(-c4ccccc4)cc3)cc2)cc1,-8.3000,0.4374,5.8392
COc1c(F)cccc1Nc1ccc(-c2ccccc2)cc1OO,-8.3000,0.5062,5.4672
NOc1cc(-c2ccccc2)ccc1Nc1cccc(F)c1OO,-8.3000,0.4801,5.4853
O=C(NNc1ccccc1)c1ccc(-c2ccccc2)cc1O,-8.2000,0.6422,4.5798
Nc1cc(-c2ccccc2)ccc1Nc1cccc(F)c1O,-8.2000,0.4913,4.5281
O=C(NNc1ccccc1)c1ccc(-c2ccccc2)cc1OO,-8.2000,0.4914,5.1803
Cc1cc(C(C)C(=O)O)ccc1CC(C)Cc1ccccc1,-8.1000,0.8452,3.8843
Cc1cc(-c2ccccc2)ccc1Nc1cccc(F)c1NON,-8.1000,0.5924,5.4373
NOc1cc(NC(=O)c2ccc(Cc3ccccc3)cc2)ccc1S(N)(=O)=O,-8.1000,0.5511,5.2225
NS(=O)(=O)c1ccc(NC(=O)c2ccc(Cc3ccccc3)cc2)cc1OO,-8.1000,0.4356,5.4567
Cc1ccc(C(=O)Nc2ccc(S(=O)(=O)NF)cc2)cc1F,-8.0000,0.8480,2.9991
Cc1cccc(Nc2ccc(-c3ccccc3)cc2)c1F,-8.0000,0.6620,4.1038
NS(=O)(=O)c1ccc(NC(=O)c2ccc(Cc3ccccc3)cc2)cc1O,-8.0000,0.6301,4.8536
O=C(Cc1ccccc1)Nc1ccc(S(=O)(=O)Nc2ccccc2)cc1O,-8.0000,0.5697,5.4493
CC(Cc1ccccc1)Cc1ccc(C(C)C(=O)O)cc1OON,-8.0000,0.5722,4.816
CNOOc1cc(C(C)C(=O)O)ccc1CC(C)Cc1ccccc1,-8.0000,0.5362,5.2875
OOc1c(F)cccc1Nc1ccc(-c2ccccc2)cc1O,-8.0000,0.3680,5.1923
Fc1cccc(CCOOc2ccccc2)c1Oc1ccccc1,-8.0000,0.3407,5.4573
c1ccc(Nc2cccc(Oc3ccccc3)c2)cc1,-7.9000,0.6946,4.4679
Fc1cccc(Nc2ccc(-c3ccccc3)cc2)c1F,-7.9000,0.6797,4.0331
Cc1cc(-c2ccccc2)ccc1Nc1cccc(F)c1N,-7.9000,0.6569,4.37
Oc1cc(-c2ccccc2)ccc1Nc1cccc(F)c1O,-7.9000,0.6165,4.5948
Nc1cc(NC(=O)c2ccc(Cc3ccccc3)cc2)ccc1S(N)(=O)=O,-7.9000,0.5894,4.7869
Cc1cc(-c2ccccc2)ccc1Nc1cccc(F)c1NO,-7.9000,0.5695,5.2068
CNONc1c(F)cccc1Nc1ccc(-c2ccccc2)cc1C,-7.9000,0.5526,5.8983
Fc1cccc(Nc2ccc(-c3ccccc3)cc2)c1,-7.8000,0.6813,3.9292
Cc1cccc(Nc2ccc(-c3ccccc3)cc2)c1O,-7.8000,0.6508,4.3297
COc1c(C)cccc1Nc1ccc(-c2ccccc2)cc1C,-7.8000,0.6650,4.7855
COc1c(F)cccc1Nc1ccc(-c2ccccc2)cc1O,-7.8000,0.6700,4.8667
Cc1cccc(Nc2cccc(Oc3ccccc3)c2)c1O,-7.8000,0.6461,4.9724
NNOCCN(CCCc1ccccc1)CCc1ccccc1,-7.8000,0.3802,5.0177
CONc1cc(C(C)C(=O)O)ccc1CC(C)Cc1ccccc1N,-7.8000,0.5011,5.2879
NS(=O)(=O)c1ccc(NC(=O)c2ccc(Cc3ccccc3)cc2)cc1,-7.7000,0.7267,4.5208
Cc1c(Cc2ccccc2)cccc1Nc1ccccc1,-7.7000,0.6772,4.2816
Oc1c(F)cccc1Nc1ccc(-c2ccccc2)cc1,-7.7000,0.6653,4.262
O=C(Cc1ccccc1Cc1ccccc1)ONO,-7.6000,0.8066,3.3413
COc1c(C)cccc1Nc1ccc(-c2ccccc2)cc1,-7.6000,0.6926,4.604
CC(Cc1ccccc1)Cc1ccc(C(C)C(=O)O)cc1NON,-7.6000,0.6458,5.0276
CC(Cc1ccccc1)Cc1ccc(C(C)C(=O)O)cc1OO,-7.6000,0.5950,4.6274
CC(Cc1ccccc1)Cc1ccc(C(C)C(=O)O)cc1OOF,-7.6000,0.5714,4.9363
Nc1cc(S(=O)(=O)NO)ccc1NC(=O)Cc1ccccc1OF,-7.6000,0.4573,5.2792
Nc1cccc(Nc2ccc(-c3ccccc3)cc2)c1,-7.5000,0.6709,4.0914
Nc1c(F)cccc1Nc1ccc(-c2ccccc2)cc1,-7.5000,0.6741,4.1953
Oc1c(F)cccc1Nc1ccc(-c2ccccc2)cc1F,-7.5000,0.6606,4.3659
Cc1cc(-c2ccccc2)ccc1C(=O)NNF,-7.5000,0.6436,2.3475
Cc1c(F)cccc1CCOOc1ccccc1F,-7.5000,0.4640,2.9845
FNNCNCCc1ccccc1Cc1ccccc1,-7.5000,0.2990,4.0439
c1ccc(Nc2ccc(-c3ccccc3)cc2)cc1,-7.4000,0.6768,3.8252
CCN(CCCc1ccccc1)CCCc1ccccc1O,-7.4000,0.7465,4.727
Cc1cccc(Nc2cccc(Oc3ccccc3)c2)c1,-7.4000,0.6755,4.6396
Cc1ccccc1CCN(CCCc1ccccc1)CCONN,-7.4000,0.3785,5.221
Cc1ccc(C(=O)Nc2ccc(S(=O)(=O)NF)cc2)cc1,-7.3000,0.8517,3.0009
O=C(Cc1ccccc1)Nc1ccc(S(=O)(=O)Nc2ccccc2)cc1,-7.3000,0.6989,5.1165
Nc1cccc(Nc2cccc(Oc3ccccc3)c2)c1,-7.3000,0.6725,4.734
Nc1c(F)cccc1Nc1ccc(-c2ccccc2)cc1F,-7.3000,0.6705,4.2993
